genes	clusters
ENSFALG00000003288	chrN00182:clu_23840_+
ENSFALG00000003290	chrN00080:clu_17972_+,chrN00080:clu_18014_-,chrN00080:clu_18015_-,chrN00080:clu_18016_-
ENSFALG00000003304	chrN00028:clu_8915_-
ENSFALG00000003310	chrN00080:clu_17972_+,chrN00080:clu_17974_+,chrN00080:clu_17975_+,chrN00080:clu_17976_+
ENSFALG00000003312	chrN00101:clu_19710_+
ENSFALG00000003314	chrN00053:clu_14416_-
ENSFALG00000003317	chrN00005:clu_2123_+,chrN00005:clu_2124_+
ENSFALG00000003320	chrN00124:clu_21200_-
ENSFALG00000003321	chrN00102:clu_19866_+
ENSFALG00000003322	chrN00005:clu_2126_+,chrN00005:clu_2127_+,chrN00005:clu_2128_+
ENSFALG00000003327	chrN00131:clu_21511_-
ENSFALG00000003350	chrN00101:clu_19754_-
ENSFALG00000003353	chrN00156:clu_22738_+
ENSFALG00000003360	chrN00053:clu_14494_+,chrN00053:clu_14496_+,chrN00053:clu_14497_+,chrN00053:clu_14498_+
ENSFALG00000003367	chrN00075:clu_17536_+
ENSFALG00000003388	chrN00206:clu_24868_+
ENSFALG00000003396	chrN00013:clu_5553_-,chrN00013:clu_5554_-
ENSFALG00000003400	chrN00131:clu_21513_-,chrN00131:clu_21514_-,chrN00131:clu_21517_-,chrN00131:clu_21518_-
ENSFALG00000003407	chrN00075:clu_17545_+,chrN00075:clu_17546_+
ENSFALG00000003410	chrN00206:clu_24878_-
ENSFALG00000003417	chrN00019:clu_7137_-
ENSFALG00000003423	chrN00101:clu_19757_-,chrN00101:clu_19758_-
ENSFALG00000003424	chrN00013:clu_5556_-
ENSFALG00000003425	chrN00075:clu_17548_+
ENSFALG00000003429	chrN00101:clu_19761_-,chrN00101:clu_19762_-
ENSFALG00000003431	chrN00075:clu_17550_+
ENSFALG00000003436	chrN00013:clu_5560_-
ENSFALG00000003439	chrN00101:clu_19763_-,chrN00101:clu_19764_-
ENSFALG00000003444	chrN00080:clu_17983_+
ENSFALG00000003445	chrN00075:clu_17552_+
ENSFALG00000003457	chrN00013:clu_5563_-,chrN00013:clu_5564_-,chrN00013:clu_5565_-
ENSFALG00000003458	chrN00013:clu_5380_+,chrN00013:clu_5381_+
ENSFALG00000003463	chrN00028:clu_8918_-
ENSFALG00000003468	chrN00101:clu_19765_-,chrN00101:clu_19766_-
ENSFALG00000003473	chrN00028:clu_9068_+,chrN00028:clu_9069_+
ENSFALG00000003475	chrN00075:clu_17446_-,chrN00075:clu_17447_-
ENSFALG00000003480	chrN00019:clu_7148_-
ENSFALG00000003482	chrN00028:clu_8919_-
ENSFALG00000003483	chrN00019:clu_7152_-
ENSFALG00000003485	chrN00156:clu_22745_+
ENSFALG00000003487	chrN00101:clu_19769_-,chrN00101:clu_19770_-,chrN00101:clu_19771_-,chrN00101:clu_19773_-
ENSFALG00000003495	chrN00019:clu_7155_-
ENSFALG00000003498	chrN00101:clu_19724_+,chrN00101:clu_19725_+,chrN00101:clu_19726_+,chrN00101:clu_19727_+
ENSFALG00000003507	chrN00005:clu_1951_-,chrN00005:clu_1953_-
ENSFALG00000003508	chrN00206:clu_24879_-,chrN00206:clu_24880_-
ENSFALG00000003512	chrN00131:clu_21521_-
ENSFALG00000003513	chrN00028:clu_9071_+
ENSFALG00000003514	chrN00101:clu_19777_-
ENSFALG00000003517	chrN00075:clu_17560_+
ENSFALG00000003519	chrN00005:clu_1957_-,chrN00005:clu_1959_-
ENSFALG00000003520	chrN00019:clu_6987_+
ENSFALG00000003524	chrN00075:clu_17450_-,chrN00075:clu_17451_-
ENSFALG00000003533	chrN00080:clu_18029_-
ENSFALG00000003536	chrN00019:clu_6989_+
ENSFALG00000003537	chrN00075:clu_17452_-
ENSFALG00000003540	chrN00101:clu_19783_-,chrN00101:clu_19784_-
ENSFALG00000003541	chrN00131:clu_21551_+
ENSFALG00000003542	chrN00232:clu_25730_+
ENSFALG00000003544	chrN00005:clu_1960_-,chrN00005:clu_1961_-
ENSFALG00000003547	chrN00101:clu_19733_+
ENSFALG00000003548	chrN00005:clu_1964_-,chrN00005:clu_1965_-
ENSFALG00000003551	chrN00232:clu_25682_-
ENSFALG00000003557	chrN00299:clu_26992_-
ENSFALG00000003560	chrN00131:clu_21555_+
ENSFALG00000003561	chrN00013:clu_5584_-
ENSFALG00000003562	chrN00080:clu_18039_-
ENSFALG00000003563	chrN00075:clu_17456_-
ENSFALG00000003573	chrN00013:clu_5589_-
ENSFALG00000003574	chrN00131:clu_21530_-
ENSFALG00000003581	chrN00232:clu_25689_-,chrN00232:clu_25691_-
ENSFALG00000003583	chrN00299:clu_26997_-,chrN00299:clu_26998_-,chrN00299:clu_27000_-
ENSFALG00000003585	chrN00075:clu_17565_+
ENSFALG00000003592	chrN00080:clu_18044_-
ENSFALG00000003598	chrN00005:clu_2144_+
ENSFALG00000003601	chrN00299:clu_27003_+
ENSFALG00000003602	chrN00232:clu_25693_-
ENSFALG00000003616	chrN00019:clu_6990_+,chrN00019:clu_6991_+,chrN00019:clu_6992_+
ENSFALG00000003617	chrN00232:clu_25694_-,chrN00232:clu_25695_-
ENSFALG00000003619	chrN00028:clu_9074_+
ENSFALG00000003628	chrN00101:clu_19736_+,chrN00101:clu_19737_+,chrN00101:clu_19739_+,chrN00101:clu_19740_+
ENSFALG00000003629	chrN00019:clu_7164_-,chrN00019:clu_7165_-,chrN00019:clu_7166_-,chrN00019:clu_7167_-
ENSFALG00000003630	chrN00053:clu_14502_+
ENSFALG00000003636	chrN00053:clu_14503_+
ENSFALG00000003637	chrN00028:clu_8926_-
ENSFALG00000003638	chrN00101:clu_19801_-,chrN00101:clu_19802_-,chrN00101:clu_19803_-
ENSFALG00000003639	chrN00075:clu_17576_+
ENSFALG00000003640	chrN00019:clu_6994_+,chrN00019:clu_6995_+
ENSFALG00000003647	chrN00005:clu_1969_-,chrN00005:clu_1970_-
ENSFALG00000003649	chrN00232:clu_25701_-,chrN00232:clu_25703_-
ENSFALG00000003651	chrN00013:clu_5594_-
ENSFALG00000003655	chrN00028:clu_8928_-,chrN00028:clu_8929_-,chrN00028:clu_8930_-
ENSFALG00000003658	chrN00019:clu_6998_+,chrN00019:clu_7000_+,chrN00019:clu_7001_+
ENSFALG00000003660	chrN00028:clu_9088_+,chrN00028:clu_9089_+,chrN00028:clu_9090_+
ENSFALG00000003668	chrN00133:clu_21654_-,chrN00133:clu_21655_-
ENSFALG00000003669	chrN00019:clu_7173_-,chrN00019:clu_7174_-
ENSFALG00000003671	chrN00133:clu_21614_+,chrN00133:clu_21615_+
ENSFALG00000003676	chrN00232:clu_25705_-,chrN00232:clu_25706_-,chrN00232:clu_25710_-
ENSFALG00000003678	chrN00019:clu_7004_+
ENSFALG00000003680	chrN00013:clu_5393_+
ENSFALG00000003681	chrN00133:clu_21666_-,chrN00133:clu_21667_-
ENSFALG00000003684	chrN00133:clu_21669_-
ENSFALG00000003695	chrN00133:clu_21672_-
ENSFALG00000003697	chrN00053:clu_14522_+
ENSFALG00000003698	chrN00075:clu_17465_-
ENSFALG00000003699	chrN00053:clu_14440_-
ENSFALG00000003701	chrN00075:clu_17577_+
ENSFALG00000003703	chrN00232:clu_25712_-,chrN00232:clu_25713_-,chrN00232:clu_25714_-
ENSFALG00000003704	chrN00053:clu_14527_+
ENSFALG00000003705	chrN00019:clu_7006_+,chrN00019:clu_7007_+,chrN00019:clu_7009_+
ENSFALG00000003709	chrN00133:clu_21616_+
ENSFALG00000003711	chrN00075:clu_17469_-,chrN00075:clu_17470_-,chrN00075:clu_17471_-
ENSFALG00000003713	chrN00019:clu_7178_-
ENSFALG00000003715	chrN00013:clu_5597_-
ENSFALG00000003716	chrN00005:clu_1982_-,chrN00005:clu_1983_-,chrN00005:clu_1984_-,chrN00005:clu_1985_-,chrN00005:clu_1986_-
ENSFALG00000003717	chrN00133:clu_21673_-
ENSFALG00000003719	chrN00013:clu_5598_-
ENSFALG00000003725	chrN00013:clu_5600_-,chrN00013:clu_5601_-,chrN00013:clu_5602_-,chrN00013:clu_5603_-
ENSFALG00000003726	chrN00232:clu_25717_-,chrN00232:clu_25719_-,chrN00232:clu_25720_-,chrN00232:clu_25721_-,chrN00232:clu_25722_-
ENSFALG00000003727	chrN00133:clu_21617_+
ENSFALG00000003733	chrN00080:clu_18050_-,chrN00080:clu_18051_-
ENSFALG00000003734	chrN00133:clu_21676_-,chrN00133:clu_21679_-,chrN00133:clu_21680_-
ENSFALG00000003742	chrN00013:clu_5607_-
ENSFALG00000003745	chrN00028:clu_8932_-,chrN00028:clu_8933_-
ENSFALG00000003749	chrN00019:clu_7010_+
ENSFALG00000003750	chrN00028:clu_9098_+,chrN00028:clu_9099_+
ENSFALG00000003753	chrN00042:clu_12417_-
ENSFALG00000003757	chrN00028:clu_9100_+,chrN00028:clu_9101_+,chrN00028:clu_9104_+
ENSFALG00000003758	chrN00133:clu_21619_+
ENSFALG00000003759	chrN00042:clu_12418_-,chrN00042:clu_12419_-,chrN00042:clu_12420_-
ENSFALG00000003767	chrN00133:clu_21689_-,chrN00133:clu_21690_-
ENSFALG00000003779	chrN00013:clu_5401_+
ENSFALG00000003792	chrN00042:clu_12360_+,chrN00042:clu_12361_+,chrN00042:clu_12362_+
ENSFALG00000003793	chrN00005:clu_2164_+,chrN00005:clu_2165_+
ENSFALG00000003794	chrN00133:clu_21693_-
ENSFALG00000003802	chrN00005:clu_1994_-
ENSFALG00000003804	chrN00080:clu_18059_-
ENSFALG00000003805	chrN00232:clu_25740_+,chrN00232:clu_25741_+,chrN00232:clu_25743_+
ENSFALG00000003814	chrN00005:clu_1995_-
ENSFALG00000003817	chrN00042:clu_12426_-,chrN00042:clu_12429_-,chrN00042:clu_12430_-,chrN00042:clu_12431_-
ENSFALG00000003823	chrN00232:clu_25725_-,chrN00232:clu_25726_-
ENSFALG00000003826	chrN00213:clu_25090_+,chrN00213:clu_25092_+
ENSFALG00000003831	chrN00213:clu_25093_+,chrN00213:clu_25094_+,chrN00213:clu_25096_+
ENSFALG00000003832	chrN00232:clu_25748_+
ENSFALG00000003845	chrN00028:clu_9111_+
ENSFALG00000003847	chrN00013:clu_5413_+,chrN00013:clu_5414_+
ENSFALG00000003849	chrN00019:clu_7185_-,chrN00019:clu_7187_-
ENSFALG00000003854	chrN00213:clu_25116_-
ENSFALG00000003858	chrN00075:clu_17583_+
ENSFALG00000003861	chrN00184:clu_23908_+
ENSFALG00000003862	chrN00028:clu_8939_-
ENSFALG00000003867	chrN00184:clu_23927_-
ENSFALG00000003868	chrN00005:clu_2177_+
ENSFALG00000003869	chrN00028:clu_8941_-,chrN00028:clu_8942_-
ENSFALG00000003874	chrN00184:clu_23911_+
ENSFALG00000003880	chrN00028:clu_8943_-
ENSFALG00000003887	chrN00184:clu_23934_-
ENSFALG00000003893	chrN00042:clu_12363_+
ENSFALG00000003900	chrN00133:clu_21698_-,chrN00133:clu_21699_-,chrN00133:clu_21701_-,chrN00133:clu_21702_-
ENSFALG00000003904	chrN00028:clu_9121_+
ENSFALG00000003907	chrN00133:clu_21705_-
ENSFALG00000003909	chrN00184:clu_23936_-,chrN00184:clu_23937_-
ENSFALG00000003911	chrN00028:clu_8949_-,chrN00028:clu_8950_-,chrN00028:clu_8951_-,chrN00028:clu_8953_-,chrN00028:clu_8954_-,chrN00028:clu_8955_-
ENSFALG00000003914	chrN00133:clu_21632_+
ENSFALG00000003916	chrN00075:clu_17476_-,chrN00075:clu_17477_-
ENSFALG00000003919	chrN00028:clu_9122_+,chrN00028:clu_9123_+
ENSFALG00000003920	chrN00005:clu_2002_-,chrN00005:clu_2004_-
ENSFALG00000003930	chrN00184:clu_23914_+
ENSFALG00000003931	chrN00028:clu_9125_+,chrN00028:clu_9127_+
ENSFALG00000003934	chrN00042:clu_12439_-,chrN00042:clu_12442_-,chrN00042:clu_12443_-
ENSFALG00000003935	chrN00028:clu_9129_+
ENSFALG00000003937	chrN00005:clu_2006_-
ENSFALG00000003939	chrN00133:clu_21638_+,chrN00133:clu_21639_+,chrN00133:clu_21640_+,chrN00133:clu_21642_+
ENSFALG00000003943	chrN00028:clu_8958_-
ENSFALG00000003945	chrN00213:clu_25119_-
ENSFALG00000003946	chrN00028:clu_8960_-,chrN00028:clu_8961_-
ENSFALG00000003949	chrN00213:clu_25103_+,chrN00213:clu_25104_+,chrN00213:clu_25105_+,chrN00213:clu_25106_+
ENSFALG00000003955	chrN00184:clu_23938_-,chrN00184:clu_23940_-,chrN00184:clu_23941_-,chrN00184:clu_23942_-
ENSFALG00000003963	chrN00093:clu_19200_-,chrN00093:clu_19201_-,chrN00093:clu_19202_-
ENSFALG00000003964	chrN00019:clu_7021_+,chrN00019:clu_7023_+
ENSFALG00000003965	chrN00028:clu_9140_+
ENSFALG00000003969	chrN00028:clu_8963_-
ENSFALG00000003972	chrN00093:clu_19113_+
ENSFALG00000003974	chrN00005:clu_2007_-
ENSFALG00000003975	chrN00133:clu_21645_+,chrN00133:clu_21648_+,chrN00133:clu_21650_+
ENSFALG00000003977	chrN00005:clu_2191_+,chrN00005:clu_2192_+
ENSFALG00000003979	chrN00005:clu_2199_+
ENSFALG00000003982	chrN00093:clu_19123_+
ENSFALG00000003985	chrN00093:clu_19207_-,chrN00093:clu_19209_-
ENSFALG00000003986	chrN00005:clu_2008_-,chrN00005:clu_2010_-,chrN00005:clu_2011_-
ENSFALG00000003990	chrN00028:clu_8968_-
ENSFALG00000003995	chrN00028:clu_9144_+,chrN00028:clu_9146_+,chrN00028:clu_9149_+
ENSFALG00000003999	chrN00093:clu_19125_+
ENSFALG00000004002	chrN00028:clu_8971_-,chrN00028:clu_8972_-,chrN00028:clu_8973_-
ENSFALG00000004003	chrN00019:clu_7195_-
ENSFALG00000004004	chrN00005:clu_2203_+,chrN00005:clu_2208_+
ENSFALG00000004006	chrN00028:clu_8976_-,chrN00028:clu_8977_-
ENSFALG00000004011	chrN00028:clu_8979_-,chrN00028:clu_8980_-
ENSFALG00000004012	chrN00146:clu_22315_+,chrN00146:clu_22316_+
ENSFALG00000004013	chrN00213:clu_25122_-,chrN00213:clu_25123_-,chrN00213:clu_25124_-
ENSFALG00000004019	chrN00005:clu_2013_-,chrN00005:clu_2014_-,chrN00005:clu_2015_-
ENSFALG00000004023	chrN00019:clu_7198_-
ENSFALG00000004024	chrN00213:clu_25126_-,chrN00213:clu_25127_-,chrN00213:clu_25128_-,chrN00213:clu_25129_-
ENSFALG00000004051	chrN00042:clu_12375_+,chrN00042:clu_12376_+,chrN00042:clu_12377_+
ENSFALG00000004053	chrN00028:clu_9160_+
ENSFALG00000004057	chrN00146:clu_22331_-,chrN00146:clu_22332_-
ENSFALG00000004070	chrN00005:clu_2021_-
ENSFALG00000004074	chrN00028:clu_9162_+
ENSFALG00000004075	chrN00019:clu_7036_+
ENSFALG00000004078	chrN00028:clu_8994_-,chrN00028:clu_8995_-,chrN00028:clu_8996_-
ENSFALG00000004079	chrN00005:clu_2025_-,chrN00005:clu_2026_-,chrN00005:clu_2028_-
ENSFALG00000004081	chrN00146:clu_22334_-
ENSFALG00000004094	chrN00146:clu_22340_-
ENSFALG00000004095	chrN00005:clu_2029_-,chrN00005:clu_2030_-
ENSFALG00000004098	chrN00028:clu_9163_+
ENSFALG00000004101	chrN00042:clu_12388_+
ENSFALG00000004102	chrN00146:clu_22341_-
ENSFALG00000004110	chrN00028:clu_9164_+
ENSFALG00000004113	chrN00042:clu_12390_+
ENSFALG00000004115	chrN00020:clu_7275_-
ENSFALG00000004116	chrN00019:clu_7207_-,chrN00019:clu_7209_-
ENSFALG00000004122	chrN00019:clu_7039_+
ENSFALG00000004124	chrN00019:clu_7211_-,chrN00019:clu_7212_-,chrN00019:clu_7213_-
ENSFALG00000004126	chrN00005:clu_2219_+
ENSFALG00000004135	chrN00093:clu_19144_+,chrN00093:clu_19145_+,chrN00093:clu_19147_+
ENSFALG00000004136	chrN00019:clu_7216_-,chrN00019:clu_7217_-,chrN00019:clu_7218_-
ENSFALG00000004137	chrN00005:clu_2222_+
ENSFALG00000004144	chrN00019:clu_7044_+
ENSFALG00000004146	chrN00028:clu_9001_-
ENSFALG00000004154	chrN00020:clu_7376_+,chrN00020:clu_7377_+
ENSFALG00000004163	chrN00005:clu_2041_-,chrN00005:clu_2042_-
ENSFALG00000004170	chrN00042:clu_12471_-
ENSFALG00000004180	chrN00042:clu_12472_-,chrN00042:clu_12473_-
ENSFALG00000004182	chrN00005:clu_2044_-
ENSFALG00000004184	chrN00005:clu_2230_+,chrN00005:clu_2231_+,chrN00005:clu_2232_+
ENSFALG00000004186	chrN00093:clu_19235_-
ENSFALG00000004188	chrN00005:clu_2235_+
ENSFALG00000004199	chrN00093:clu_19151_+,chrN00093:clu_19154_+,chrN00093:clu_19155_+
ENSFALG00000004202	chrN00028:clu_9166_+,chrN00028:clu_9167_+
ENSFALG00000004203	chrN00020:clu_7389_+,chrN00020:clu_7390_+
ENSFALG00000004205	chrN00093:clu_19237_-,chrN00093:clu_19239_-,chrN00093:clu_19240_-
ENSFALG00000004206	chrN00042:clu_12478_-
ENSFALG00000004216	chrN00020:clu_7396_+,chrN00020:clu_7398_+,chrN00020:clu_7399_+,chrN00020:clu_7400_+
ENSFALG00000004219	chrN00093:clu_19157_+,chrN00093:clu_19158_+,chrN00093:clu_19159_+,chrN00093:clu_19160_+
ENSFALG00000004225	chrN00042:clu_12481_-
ENSFALG00000004226	chrN00019:clu_7228_-,chrN00019:clu_7229_-
ENSFALG00000004229	chrN00005:clu_2057_-
ENSFALG00000004232	chrN00020:clu_7403_+,chrN00020:clu_7404_+
ENSFALG00000004233	chrN00005:clu_2060_-
ENSFALG00000004239	chrN00005:clu_2240_+
ENSFALG00000004242	chrN00019:clu_7055_+
ENSFALG00000004243	chrN00028:clu_9006_-,chrN00028:clu_9009_-,chrN00028:clu_9010_-,chrN00028:clu_9011_-
ENSFALG00000004245	chrN00028:clu_9170_+
ENSFALG00000004249	chrN00042:clu_12482_-,chrN00042:clu_12483_-
ENSFALG00000004256	chrN00028:clu_9013_-
ENSFALG00000004257	chrN00093:clu_19162_+,chrN00093:clu_19163_+
ENSFALG00000004260	chrN00042:clu_12395_+
ENSFALG00000004262	chrN00020:clu_7300_-
ENSFALG00000004263	chrN00093:clu_19243_-,chrN00093:clu_19244_-
ENSFALG00000004268	chrN00093:clu_19246_-
ENSFALG00000004277	chrN00019:clu_7237_-
ENSFALG00000004279	chrN00005:clu_2064_-,chrN00005:clu_2065_-,chrN00005:clu_2066_-,chrN00005:clu_2067_-
ENSFALG00000004281	chrN00019:clu_7067_+
ENSFALG00000004288	chrN00028:clu_9019_-,chrN00028:clu_9020_-
ENSFALG00000004289	chrN00020:clu_7418_+,chrN00020:clu_7421_+,chrN00020:clu_7422_+
ENSFALG00000004290	chrN00093:clu_19172_+,chrN00093:clu_19174_+
ENSFALG00000004310	chrN00020:clu_7305_-,chrN00020:clu_7306_-
ENSFALG00000004313	chrN00093:clu_19248_-,chrN00093:clu_19249_-
ENSFALG00000004314	chrN00042:clu_12490_-,chrN00042:clu_12491_-
ENSFALG00000004322	chrN00028:clu_9022_-
ENSFALG00000004326	chrN00028:clu_9027_-,chrN00028:clu_9029_-
ENSFALG00000004339	chrN00020:clu_7318_-,chrN00020:clu_7320_-
ENSFALG00000004342	chrN00019:clu_7243_-
ENSFALG00000004343	chrN00005:clu_2070_-,chrN00005:clu_2072_-
ENSFALG00000004345	chrN00019:clu_7244_-,chrN00019:clu_7245_-,chrN00019:clu_7246_-
ENSFALG00000004352	chrN00020:clu_7428_+
ENSFALG00000004354	chrN00246:clu_26084_-
ENSFALG00000004357	chrN00167:clu_23299_-
ENSFALG00000004361	chrN00167:clu_23301_-,chrN00167:clu_23303_-
ENSFALG00000004363	chrN00005:clu_2259_+
ENSFALG00000004368	chrN00028:clu_9175_+
ENSFALG00000004373	chrN00020:clu_7324_-
ENSFALG00000004376	chrN00167:clu_23304_-,chrN00167:clu_23305_-,chrN00167:clu_23307_-
ENSFALG00000004384	chrN00167:clu_23318_-,chrN00167:clu_23319_-,chrN00167:clu_23320_-
ENSFALG00000004386	chrN00167:clu_23331_+
ENSFALG00000004391	chrN00028:clu_9036_-,chrN00028:clu_9037_-
ENSFALG00000004392	chrN00167:clu_23336_+,chrN00167:clu_23337_+,chrN00167:clu_23338_+
ENSFALG00000004393	chrN00306:clu_27099_+
ENSFALG00000004394	chrN00019:clu_7088_+,chrN00019:clu_7089_+,chrN00019:clu_7090_+,chrN00019:clu_7091_+
ENSFALG00000004395	chrN00093:clu_19250_-,chrN00093:clu_19251_-
ENSFALG00000004401	chrN00167:clu_23324_-,chrN00167:clu_23325_-
ENSFALG00000004402	chrN00019:clu_7257_-,chrN00019:clu_7258_-
ENSFALG00000004405	chrN00005:clu_2082_-
ENSFALG00000004406	chrN00019:clu_7093_+,chrN00019:clu_7094_+
ENSFALG00000004413	chrN00059:clu_15286_+
ENSFALG00000004414	chrN00005:clu_2085_-
ENSFALG00000004415	chrN00019:clu_7098_+
ENSFALG00000004424	chrN00019:clu_7259_-,chrN00019:clu_7260_-
ENSFALG00000004434	chrN00019:clu_7099_+,chrN00019:clu_7100_+
ENSFALG00000004441	chrN00028:clu_9185_+,chrN00028:clu_9186_+,chrN00028:clu_9188_+
ENSFALG00000004442	chrN00306:clu_27095_-
ENSFALG00000004447	chrN00019:clu_7261_-
ENSFALG00000004458	chrN00020:clu_7332_-
ENSFALG00000004462	chrN00020:clu_7449_+,chrN00020:clu_7450_+,chrN00020:clu_7451_+
ENSFALG00000004465	chrN00005:clu_2101_-
ENSFALG00000004474	chrN00082:clu_18124_+,chrN00082:clu_18126_+,chrN00082:clu_18127_+
ENSFALG00000004481	chrN00059:clu_15349_-,chrN00059:clu_15350_-
ENSFALG00000004490	chrN00005:clu_2105_-,chrN00005:clu_2106_-,chrN00005:clu_2108_-
ENSFALG00000004497	chrN00005:clu_2278_+,chrN00005:clu_2279_+
ENSFALG00000004501	chrN00082:clu_18131_+
ENSFALG00000004506	chrN00020:clu_7352_-
ENSFALG00000004511	chrN00020:clu_7353_-,chrN00020:clu_7354_-
ENSFALG00000004527	chrN00028:clu_9205_+,chrN00028:clu_9206_+
ENSFALG00000004531	chrN00089:clu_18718_+
ENSFALG00000004552	chrN00059:clu_15291_+,chrN00059:clu_15292_+
ENSFALG00000004563	chrN00395:clu_27822_-
ENSFALG00000004567	chrN00059:clu_15354_-
ENSFALG00000004576	chrN00020:clu_7462_+
ENSFALG00000004579	chrN00059:clu_15294_+,chrN00059:clu_15295_+,chrN00059:clu_15296_+
ENSFALG00000004581	chrN00246:clu_26090_-
ENSFALG00000004597	chrN00395:clu_27820_+
ENSFALG00000004606	chrN00089:clu_18720_+
ENSFALG00000004607	chrN00028:clu_9213_+,chrN00028:clu_9214_+
ENSFALG00000004610	chrN00089:clu_18815_-,chrN00089:clu_18816_-
ENSFALG00000004612	chrN00059:clu_15297_+
ENSFALG00000004617	chrN00089:clu_18818_-
ENSFALG00000004621	chrN00059:clu_15358_-,chrN00059:clu_15360_-,chrN00059:clu_15361_-,chrN00059:clu_15363_-,chrN00059:clu_15364_-
ENSFALG00000004625	chrN00151:clu_22495_-
ENSFALG00000004627	chrN00089:clu_18722_+
ENSFALG00000004633	chrN00254:clu_26290_+,chrN00254:clu_26291_+
ENSFALG00000004645	chrN00089:clu_18819_-
ENSFALG00000004651	chrN00027:clu_8844_+
ENSFALG00000004656	chrN00254:clu_26313_-
ENSFALG00000004669	chrN00089:clu_18821_-,chrN00089:clu_18822_-
ENSFALG00000004675	chrN00254:clu_26293_+
ENSFALG00000004677	chrN00028:clu_9043_-,chrN00028:clu_9044_-,chrN00028:clu_9045_-
ENSFALG00000004684	chrN00052:clu_14173_-,chrN00052:clu_14176_-
ENSFALG00000004685	chrN00089:clu_18823_-,chrN00089:clu_18824_-,chrN00089:clu_18825_-
ENSFALG00000004689	chrN00028:clu_9222_+
ENSFALG00000004707	chrN00052:clu_13958_+
ENSFALG00000004710	chrN00027:clu_8799_-
ENSFALG00000004718	chrN00027:clu_8801_-,chrN00027:clu_8802_-
ENSFALG00000004722	chrN00295:clu_26913_-,chrN00295:clu_26914_-
ENSFALG00000004729	chrN00027:clu_8868_+
ENSFALG00000004736	chrN00254:clu_26295_+,chrN00254:clu_26296_+,chrN00254:clu_26297_+,chrN00254:clu_26298_+
ENSFALG00000004741	chrN00089:clu_18725_+,chrN00089:clu_18729_+
ENSFALG00000004760	chrN00166:clu_23277_+
ENSFALG00000004762	chrN00052:clu_14181_-,chrN00052:clu_14182_-
ENSFALG00000004763	chrN00254:clu_26301_+
ENSFALG00000004765	chrN00144:clu_22163_-,chrN00144:clu_22164_-,chrN00144:clu_22165_-,chrN00144:clu_22166_-,chrN00144:clu_22167_-
ENSFALG00000004766	chrN00295:clu_26927_+
ENSFALG00000004785	chrN00089:clu_18735_+,chrN00089:clu_18736_+,chrN00089:clu_18738_+,chrN00089:clu_18740_+,chrN00089:clu_18741_+
ENSFALG00000004786	chrN00166:clu_23279_+,chrN00166:clu_23280_+,chrN00166:clu_23281_+
ENSFALG00000004793	chrN00052:clu_13965_+
ENSFALG00000004799	chrN00201:clu_24718_+,chrN00201:clu_24721_+,chrN00201:clu_24722_+
ENSFALG00000004818	chrN00052:clu_14188_-,chrN00052:clu_14189_-
ENSFALG00000004826	chrN00089:clu_18835_-,chrN00089:clu_18836_-,chrN00089:clu_18837_-,chrN00089:clu_18840_-
ENSFALG00000004831	chrN00059:clu_15366_-,chrN00059:clu_15367_-,chrN00059:clu_15368_-
ENSFALG00000004836	chrN00089:clu_18746_+
ENSFALG00000004843	chrN00059:clu_15370_-
ENSFALG00000004844	chrN00028:clu_9236_+,chrN00028:clu_9239_+
ENSFALG00000004845	chrN00066:clu_16170_+
ENSFALG00000004852	chrN00051:clu_13766_-
ENSFALG00000004855	chrN00166:clu_23234_-
ENSFALG00000004860	chrN00051:clu_13772_-,chrN00051:clu_13773_-
ENSFALG00000004861	chrN00028:clu_9241_+
ENSFALG00000004862	chrN00059:clu_15371_-,chrN00059:clu_15373_-,chrN00059:clu_15374_-,chrN00059:clu_15376_-,chrN00059:clu_15377_-
ENSFALG00000004864	chrN00028:clu_9240_+,chrN00028:clu_9243_+
ENSFALG00000004873	chrN00051:clu_13779_-
ENSFALG00000004875	chrN00027:clu_8882_+
ENSFALG00000004878	chrN00015:clu_5812_-,chrN00015:clu_5816_-,chrN00015:clu_5817_-
ENSFALG00000004879	chrN00144:clu_22171_-,chrN00144:clu_22174_-,chrN00144:clu_22175_-
ENSFALG00000004880	chrN00166:clu_23282_+,chrN00166:clu_23283_+
ENSFALG00000004881	chrN00017:clu_6411_-
ENSFALG00000004882	chrN00028:clu_9244_+,chrN00028:clu_9246_+,chrN00028:clu_9247_+,chrN00028:clu_9248_+,chrN00028:clu_9250_+
ENSFALG00000004888	chrN00066:clu_16218_-
ENSFALG00000004890	chrN00027:clu_8823_-
ENSFALG00000004895	chrN00051:clu_13865_+,chrN00051:clu_13866_+,chrN00051:clu_13867_+,chrN00051:clu_13868_+
ENSFALG00000004897	chrN00024:clu_8112_+
ENSFALG00000004902	chrN00066:clu_16222_-
ENSFALG00000004921	chrN00017:clu_6543_+,chrN00017:clu_6544_+
ENSFALG00000004923	chrN00024:clu_8117_+,chrN00024:clu_8119_+
ENSFALG00000004932	chrN00015:clu_6008_+
ENSFALG00000004938	chrN00066:clu_16171_+,chrN00066:clu_16173_+
ENSFALG00000004939	chrN00052:clu_14195_-
ENSFALG00000004940	chrN00238:clu_25923_+,chrN00238:clu_25924_+,chrN00238:clu_25925_+
ENSFALG00000004944	chrN00089:clu_18844_-,chrN00089:clu_18845_-
