genes	clusters
ENSFALG00000005219	chrN00059:clu_15310_+
ENSFALG00000005221	chrN00070:clu_16785_-,chrN00070:clu_16786_-
ENSFALG00000005224	chrN00081:clu_18112_-,chrN00081:clu_18113_-,chrN00081:clu_18114_-
ENSFALG00000005234	chrN00070:clu_16788_-,chrN00070:clu_16789_-,chrN00070:clu_16790_-
ENSFALG00000005235	chrN00158:clu_22793_+,chrN00158:clu_22794_+,chrN00158:clu_22795_+
ENSFALG00000005241	chrN00166:clu_23252_-,chrN00166:clu_23253_-,chrN00166:clu_23254_-
ENSFALG00000005245	chrN00196:clu_24504_+,chrN00196:clu_24505_+
ENSFALG00000005246	chrN00066:clu_16236_-,chrN00066:clu_16237_-
ENSFALG00000005250	chrN00059:clu_15311_+
ENSFALG00000005256	chrN00326:clu_27345_+,chrN00326:clu_27346_+,chrN00326:clu_27347_+,chrN00326:clu_27348_+,chrN00326:clu_27349_+
ENSFALG00000005257	chrN00051:clu_13797_-,chrN00051:clu_13798_-
ENSFALG00000005269	chrN00089:clu_18775_+,chrN00089:clu_18776_+,chrN00089:clu_18777_+,chrN00089:clu_18778_+
ENSFALG00000005280	chrN00015:clu_5852_-,chrN00015:clu_5853_-
ENSFALG00000005281	chrN00153:clu_28643_+,chrN00153:clu_28644_+,chrN00153:clu_28645_+
ENSFALG00000005282	chrN00089:clu_18868_-
ENSFALG00000005285	chrN00017:clu_6575_+,chrN00017:clu_6576_+,chrN00017:clu_6577_+
ENSFALG00000005286	chrN00024:clu_8268_-
ENSFALG00000005287	chrN00196:clu_24505_+
ENSFALG00000005292	chrN00024:clu_8147_+
ENSFALG00000005295	chrN00024:clu_8271_-,chrN00024:clu_8272_-
ENSFALG00000005297	chrN00144:clu_22200_-,chrN00144:clu_22201_-
ENSFALG00000005298	chrN00049:clu_13485_+
ENSFALG00000005303	chrN00099:clu_19615_-
ENSFALG00000005304	chrN00017:clu_6578_+,chrN00017:clu_6579_+,chrN00017:clu_6580_+
ENSFALG00000005317	chrN00059:clu_15383_-
ENSFALG00000005320	chrN00051:clu_13893_+,chrN00051:clu_13894_+,chrN00051:clu_13895_+
ENSFALG00000005325	chrN00138:clu_21896_+
ENSFALG00000005326	chrN00052:clu_14218_-,chrN00052:clu_14219_-,chrN00052:clu_14220_-,chrN00052:clu_14221_-,chrN00052:clu_14222_-
ENSFALG00000005333	chrN00089:clu_18782_+
ENSFALG00000005335	chrN00166:clu_23295_+,chrN00166:clu_23296_+,chrN00166:clu_23297_+
ENSFALG00000005337	chrN00051:clu_13894_+,chrN00051:clu_13895_+,chrN00051:clu_13896_+,chrN00051:clu_13897_+,chrN00051:clu_13898_+
ENSFALG00000005338	chrN00017:clu_6582_+,chrN00017:clu_6583_+
ENSFALG00000005339	chrN00049:clu_13486_+
ENSFALG00000005340	chrN00015:clu_6038_+,chrN00015:clu_6039_+
ENSFALG00000005343	chrN00024:clu_8274_-
ENSFALG00000005348	chrN00144:clu_22202_-,chrN00144:clu_22203_-,chrN00144:clu_22204_-,chrN00144:clu_22205_-,chrN00144:clu_22206_-,chrN00144:clu_22207_-,chrN00144:clu_22208_-,chrN00144:clu_22209_-
ENSFALG00000005352	chrN00166:clu_23260_-,chrN00166:clu_23261_-,chrN00166:clu_23262_-,chrN00166:clu_23263_-,chrN00166:clu_23264_-,chrN00166:clu_23265_-,chrN00166:clu_23266_-
ENSFALG00000005356	chrN00066:clu_16201_+,chrN00066:clu_16202_+
ENSFALG00000005361	chrN00144:clu_22213_-,chrN00144:clu_22214_-
ENSFALG00000005362	chrN00015:clu_5861_-,chrN00015:clu_5862_-,chrN00015:clu_5863_-,chrN00015:clu_5864_-,chrN00015:clu_5865_-
ENSFALG00000005365	chrN00052:clu_14223_-,chrN00052:clu_14224_-
ENSFALG00000005366	chrN00059:clu_15316_+
ENSFALG00000005367	chrN00066:clu_16203_+,chrN00066:clu_16204_+,chrN00066:clu_16205_+
ENSFALG00000005370	chrN00089:clu_18874_-,chrN00089:clu_18875_-,chrN00089:clu_18876_-,chrN00089:clu_18877_-,chrN00089:clu_18878_-,chrN00089:clu_18879_-,chrN00089:clu_18880_-
ENSFALG00000005375	chrN00024:clu_8276_-
ENSFALG00000005376	chrN00015:clu_6040_+
ENSFALG00000005380	chrN00070:clu_16732_+,chrN00070:clu_16733_+,chrN00070:clu_16734_+,chrN00070:clu_16735_+,chrN00070:clu_16736_+
ENSFALG00000005382	chrN00059:clu_15385_-
ENSFALG00000005384	chrN00015:clu_6041_+,chrN00015:clu_6042_+,chrN00015:clu_6043_+,chrN00015:clu_6044_+,chrN00015:clu_6045_+,chrN00015:clu_6046_+
ENSFALG00000005386	chrN00196:clu_24509_+,chrN00196:clu_24510_+
ENSFALG00000005387	chrN00024:clu_8149_+,chrN00024:clu_8150_+,chrN00024:clu_8151_+
ENSFALG00000005389	chrN00138:clu_21897_+
ENSFALG00000005390	chrN00017:clu_6594_+,chrN00017:clu_6595_+,chrN00017:clu_6596_+,chrN00017:clu_6597_+,chrN00017:clu_6598_+
ENSFALG00000005394	chrN00070:clu_16793_-,chrN00070:clu_16794_-,chrN00070:clu_16797_-,chrN00070:clu_16798_-,chrN00070:clu_16800_-,chrN00070:clu_16801_-
ENSFALG00000005395	chrN00099:clu_19625_-,chrN00099:clu_19626_-
ENSFALG00000005396	chrN00024:clu_8153_+,chrN00024:clu_8154_+
ENSFALG00000005398	chrN00059:clu_15317_+,chrN00059:clu_15318_+
ENSFALG00000005400	chrN00064:clu_15911_-,chrN00064:clu_15912_-,chrN00064:clu_15913_-
ENSFALG00000005402	chrN00089:clu_18881_-,chrN00089:clu_18882_-,chrN00089:clu_18883_-,chrN00089:clu_18884_-,chrN00089:clu_18885_-,chrN00089:clu_18886_-
ENSFALG00000005405	chrN00052:clu_14008_+,chrN00052:clu_14009_+
ENSFALG00000005407	chrN00015:clu_6048_+,chrN00015:clu_6049_+,chrN00015:clu_6050_+,chrN00015:clu_6051_+
ENSFALG00000005409	chrN00196:clu_24541_-
ENSFALG00000005415	chrN00017:clu_6599_+
ENSFALG00000005419	chrN00144:clu_22145_+
ENSFALG00000005425	chrN00049:clu_13578_-,chrN00049:clu_13579_-
ENSFALG00000005426	chrN00196:clu_24541_-,chrN00196:clu_24542_-
ENSFALG00000005429	chrN00017:clu_6459_-,chrN00017:clu_6460_-
ENSFALG00000005435	chrN00070:clu_16803_-,chrN00070:clu_16804_-,chrN00070:clu_16805_-,chrN00070:clu_16806_-,chrN00070:clu_16807_-
ENSFALG00000005436	chrN00051:clu_13901_+,chrN00051:clu_13902_+,chrN00051:clu_13903_+,chrN00051:clu_13904_+,chrN00051:clu_13905_+
ENSFALG00000005438	chrN00017:clu_6600_+,chrN00017:clu_6601_+,chrN00017:clu_6602_+
ENSFALG00000005439	chrN00070:clu_16808_-,chrN00070:clu_16809_-,chrN00070:clu_16810_-
ENSFALG00000005441	chrN00070:clu_16746_+
ENSFALG00000005444	chrN00070:clu_16747_+,chrN00070:clu_16748_+,chrN00070:clu_16749_+,chrN00070:clu_16750_+,chrN00070:clu_16751_+,chrN00070:clu_16752_+,chrN00070:clu_16753_+
ENSFALG00000005446	chrN00017:clu_6461_-,chrN00017:clu_6462_-
ENSFALG00000005448	chrN00059:clu_15387_-
ENSFALG00000005451	chrN00024:clu_8283_-
ENSFALG00000005457	chrN00196:clu_24543_-
ENSFALG00000005461	chrN00070:clu_16817_-,chrN00070:clu_16818_-
ENSFALG00000005463	chrN00049:clu_13580_-,chrN00049:clu_13581_-,chrN00049:clu_13583_-,chrN00049:clu_13584_-,chrN00049:clu_13585_-,chrN00049:clu_13586_-,chrN00049:clu_13587_-,chrN00049:clu_13588_-
ENSFALG00000005464	chrN00070:clu_16754_+,chrN00070:clu_16755_+,chrN00070:clu_16756_+,chrN00070:clu_16757_+
ENSFALG00000005467	chrN00024:clu_8284_-
ENSFALG00000005471	chrN00017:clu_6603_+,chrN00017:clu_6604_+,chrN00017:clu_6608_+
ENSFALG00000005473	chrN00144:clu_22152_+
ENSFALG00000005474	chrN00052:clu_14015_+
ENSFALG00000005476	chrN00015:clu_5867_-,chrN00015:clu_5868_-,chrN00015:clu_5869_-,chrN00015:clu_5870_-,chrN00015:clu_5871_-
ENSFALG00000005478	chrN00017:clu_6605_+,chrN00017:clu_6606_+,chrN00017:clu_6607_+
ENSFALG00000005480	chrN00196:clu_24514_+
ENSFALG00000005481	chrN00064:clu_15808_+
ENSFALG00000005482	chrN00024:clu_8284_-
ENSFALG00000005489	chrN00052:clu_14225_-,chrN00052:clu_14226_-
ENSFALG00000005490	chrN00024:clu_8155_+,chrN00024:clu_8156_+
ENSFALG00000005492	chrN00070:clu_16762_+,chrN00070:clu_16763_+
ENSFALG00000005497	chrN00024:clu_8285_-
ENSFALG00000005499	chrN00099:clu_19632_-,chrN00099:clu_19633_-,chrN00099:clu_19634_-
ENSFALG00000005506	chrN00196:clu_24515_+
ENSFALG00000005508	chrN00064:clu_15811_+
ENSFALG00000005510	chrN00024:clu_8159_+,chrN00024:clu_8160_+,chrN00024:clu_8161_+,chrN00024:clu_8162_+
ENSFALG00000005512	chrN00059:clu_15389_-
ENSFALG00000005516	chrN00017:clu_6609_+,chrN00017:clu_6610_+,chrN00017:clu_6611_+
ENSFALG00000005517	chrN00138:clu_21876_-,chrN00138:clu_21877_-,chrN00138:clu_21878_-,chrN00138:clu_21879_-,chrN00138:clu_21880_-,chrN00138:clu_21881_-,chrN00138:clu_21882_-,chrN00138:clu_21883_-,chrN00138:clu_21884_-,chrN00138:clu_21885_-
ENSFALG00000005522	chrN00064:clu_15922_-
ENSFALG00000005523	chrN00024:clu_8163_+
ENSFALG00000005528	chrN00196:clu_24544_-,chrN00196:clu_24545_-,chrN00196:clu_24546_-,chrN00196:clu_24547_-,chrN00196:clu_24548_-
ENSFALG00000005538	chrN00017:clu_6612_+,chrN00017:clu_6613_+
ENSFALG00000005542	chrN00070:clu_16825_-,chrN00070:clu_16826_-
ENSFALG00000005545	chrN00099:clu_19635_-,chrN00099:clu_19636_-,chrN00099:clu_19637_-
ENSFALG00000005549	chrN00059:clu_15390_-
ENSFALG00000005552	chrN00070:clu_16827_-
ENSFALG00000005554	chrN00017:clu_6471_-,chrN00017:clu_6472_-
ENSFALG00000005556	chrN00052:clu_14018_+
ENSFALG00000005561	chrN00059:clu_15393_-,chrN00059:clu_15394_-,chrN00059:clu_15395_-,chrN00059:clu_15396_-
ENSFALG00000005563	chrN00051:clu_13906_+,chrN00051:clu_13907_+
ENSFALG00000005565	chrN00052:clu_14232_-,chrN00052:clu_14233_-,chrN00052:clu_14234_-
ENSFALG00000005566	chrN00059:clu_15322_+,chrN00059:clu_15323_+
ENSFALG00000005568	chrN00099:clu_19598_+,chrN00099:clu_19599_+
ENSFALG00000005569	chrN00024:clu_8286_-
ENSFALG00000005571	chrN00017:clu_6473_-,chrN00017:clu_6474_-,chrN00017:clu_6475_-,chrN00017:clu_6476_-,chrN00017:clu_6477_-
ENSFALG00000005574	chrN00059:clu_15397_-,chrN00059:clu_15398_-,chrN00059:clu_15399_-
ENSFALG00000005578	chrN00251:clu_26222_-
ENSFALG00000005581	chrN00049:clu_13494_+
ENSFALG00000005583	chrN00064:clu_15824_+,chrN00064:clu_15825_+
ENSFALG00000005584	chrN00015:clu_6054_+,chrN00015:clu_6055_+,chrN00015:clu_6056_+,chrN00015:clu_6057_+,chrN00015:clu_6058_+
ENSFALG00000005587	chrN00052:clu_14238_-,chrN00052:clu_14239_-
ENSFALG00000005592	chrN00064:clu_15826_+,chrN00064:clu_15827_+,chrN00064:clu_15828_+
ENSFALG00000005593	chrN00051:clu_13812_-,chrN00051:clu_13813_-,chrN00051:clu_13814_-
ENSFALG00000005595	chrN00144:clu_22223_-
ENSFALG00000005601	chrN00049:clu_13596_-
ENSFALG00000005606	chrN00138:clu_21890_-,chrN00138:clu_21891_-
ENSFALG00000005616	chrN00051:clu_13817_-,chrN00051:clu_13818_-
ENSFALG00000005619	chrN00024:clu_8289_-,chrN00024:clu_8290_-
ENSFALG00000005621	chrN00099:clu_19601_+,chrN00099:clu_19602_+,chrN00099:clu_19603_+
ENSFALG00000005627	chrN00059:clu_15401_-,chrN00059:clu_15402_-
ENSFALG00000005630	chrN00015:clu_5875_-,chrN00015:clu_5876_-
ENSFALG00000005631	chrN00138:clu_21892_-,chrN00138:clu_21893_-,chrN00138:clu_21894_-
ENSFALG00000005638	chrN00070:clu_16782_+,chrN00070:clu_16783_+
ENSFALG00000005640	chrN00052:clu_14022_+,chrN00052:clu_14023_+,chrN00052:clu_14024_+
ENSFALG00000005641	chrN00049:clu_13495_+,chrN00049:clu_13496_+
ENSFALG00000005642	chrN00015:clu_6060_+
ENSFALG00000005643	chrN00064:clu_15926_-,chrN00064:clu_15927_-
ENSFALG00000005645	chrN00051:clu_13908_+
ENSFALG00000005647	chrN00251:clu_26214_+,chrN00251:clu_26215_+,chrN00251:clu_26216_+,chrN00251:clu_26217_+,chrN00251:clu_26218_+
ENSFALG00000005650	chrN00049:clu_13599_-,chrN00049:clu_13600_-,chrN00049:clu_13601_-,chrN00049:clu_13602_-,chrN00049:clu_13603_-,chrN00049:clu_13604_-
ENSFALG00000005663	chrN00024:clu_8182_+
ENSFALG00000005667	chrN00052:clu_14245_-
ENSFALG00000005668	chrN00049:clu_13497_+
ENSFALG00000005671	chrN00015:clu_6067_+,chrN00015:clu_6068_+
ENSFALG00000005672	chrN00064:clu_15928_-,chrN00064:clu_15929_-
ENSFALG00000005678	chrN00099:clu_19610_+,chrN00099:clu_19611_+
ENSFALG00000005679	chrN00052:clu_14026_+,chrN00052:clu_14027_+,chrN00052:clu_14028_+,chrN00052:clu_14029_+
ENSFALG00000005682	chrN00059:clu_15325_+
ENSFALG00000005683	chrN00015:clu_6070_+,chrN00015:clu_6071_+,chrN00015:clu_6072_+
ENSFALG00000005691	chrN00024:clu_8186_+,chrN00024:clu_8187_+,chrN00024:clu_8188_+,chrN00024:clu_8189_+,chrN00024:clu_8190_+
ENSFALG00000005693	chrN00196:clu_24556_-
ENSFALG00000005698	chrN00059:clu_15326_+
ENSFALG00000005704	chrN00024:clu_8297_-
ENSFALG00000005705	chrN00049:clu_13498_+,chrN00049:clu_13499_+,chrN00049:clu_13500_+,chrN00049:clu_13501_+,chrN00049:clu_13502_+
ENSFALG00000005723	chrN00051:clu_13820_-,chrN00051:clu_13821_-,chrN00051:clu_13822_-,chrN00051:clu_13823_-
ENSFALG00000005725	chrN00024:clu_8298_-,chrN00024:clu_8299_-
ENSFALG00000005726	chrN00052:clu_14248_-,chrN00052:clu_14249_-,chrN00052:clu_14250_-,chrN00052:clu_14251_-
ENSFALG00000005727	chrN00049:clu_13613_-,chrN00049:clu_13614_-,chrN00049:clu_13615_-
ENSFALG00000005728	chrN00015:clu_5899_-
ENSFALG00000005734	chrN00049:clu_13503_+,chrN00049:clu_13504_+
ENSFALG00000005735	chrN00059:clu_15327_+,chrN00059:clu_15328_+,chrN00059:clu_15329_+
ENSFALG00000005741	chrN00010:clu_3997_-,chrN00010:clu_3998_-,chrN00010:clu_3999_-,chrN00010:clu_4000_-
ENSFALG00000005744	chrN00073:clu_17108_-,chrN00073:clu_17109_-,chrN00073:clu_17110_-
ENSFALG00000005746	chrN00024:clu_8193_+,chrN00024:clu_8194_+,chrN00024:clu_8195_+,chrN00024:clu_8196_+,chrN00024:clu_8197_+,chrN00024:clu_8198_+,chrN00024:clu_8199_+,chrN00024:clu_8200_+,chrN00024:clu_8201_+,chrN00024:clu_8202_+
ENSFALG00000005752	chrN00073:clu_17171_+
ENSFALG00000005753	chrN00059:clu_15406_-,chrN00059:clu_15407_-,chrN00059:clu_15408_-,chrN00059:clu_15409_-,chrN00059:clu_15410_-
ENSFALG00000005755	chrN00205:clu_24816_+,chrN00205:clu_24817_+,chrN00205:clu_24818_+,chrN00205:clu_24819_+
ENSFALG00000005756	chrN00073:clu_17111_-
ENSFALG00000005757	chrN00010:clu_4001_-,chrN00010:clu_4002_-
ENSFALG00000005760	chrN00196:clu_24519_+
ENSFALG00000005761	chrN00064:clu_15930_-,chrN00064:clu_15931_-
ENSFALG00000005772	chrN00024:clu_8301_-,chrN00024:clu_8302_-,chrN00024:clu_8303_-,chrN00024:clu_8304_-,chrN00024:clu_8305_-,chrN00024:clu_8306_-,chrN00024:clu_8307_-,chrN00024:clu_8308_-,chrN00024:clu_8309_-,chrN00024:clu_8310_-,chrN00024:clu_8311_-
ENSFALG00000005773	chrN00196:clu_24520_+,chrN00196:clu_24521_+,chrN00196:clu_24522_+
ENSFALG00000005775	chrN00099:clu_19654_-
ENSFALG00000005777	chrN00051:clu_13824_-,chrN00051:clu_13825_-,chrN00051:clu_13826_-,chrN00051:clu_13827_-
ENSFALG00000005784	chrN00024:clu_8312_-,chrN00024:clu_8313_-,chrN00024:clu_8314_-,chrN00024:clu_8315_-
ENSFALG00000005785	chrN00010:clu_3873_+,chrN00010:clu_3874_+
ENSFALG00000005790	chrN00235:clu_25824_+
ENSFALG00000005800	chrN00235:clu_25825_+,chrN00235:clu_25826_+,chrN00235:clu_25827_+,chrN00235:clu_25828_+
ENSFALG00000005801	chrN00024:clu_8205_+,chrN00024:clu_8206_+,chrN00024:clu_8207_+,chrN00024:clu_8208_+
ENSFALG00000005802	chrN00251:clu_26232_-
ENSFALG00000005809	chrN00052:clu_14254_-,chrN00052:clu_14255_-,chrN00052:clu_14256_-
ENSFALG00000005812	chrN00051:clu_13914_+
ENSFALG00000005815	chrN00024:clu_8316_-,chrN00024:clu_8317_-,chrN00024:clu_8318_-
ENSFALG00000005818	chrN00015:clu_6083_+
ENSFALG00000005820	chrN00235:clu_25830_+,chrN00235:clu_25831_+
ENSFALG00000005821	chrN00017:clu_6633_+,chrN00017:clu_6634_+,chrN00017:clu_6635_+,chrN00017:clu_6636_+,chrN00017:clu_6637_+,chrN00017:clu_6638_+,chrN00017:clu_6639_+
ENSFALG00000005825	chrN00052:clu_14032_+,chrN00052:clu_14033_+,chrN00052:clu_14034_+
ENSFALG00000005826	chrN00196:clu_24524_+
ENSFALG00000005828	chrN00235:clu_25816_-
ENSFALG00000005829	chrN00205:clu_24835_+,chrN00205:clu_24836_+
ENSFALG00000005835	chrN00235:clu_25832_+,chrN00235:clu_25833_+
ENSFALG00000005836	chrN00051:clu_13828_-,chrN00051:clu_13829_-,chrN00051:clu_13830_-,chrN00051:clu_13831_-,chrN00051:clu_13832_-
ENSFALG00000005839	chrN00064:clu_15835_+,chrN00064:clu_15836_+,chrN00064:clu_15837_+,chrN00064:clu_15838_+
ENSFALG00000005844	chrN00196:clu_24525_+
ENSFALG00000005845	chrN00251:clu_26234_-
ENSFALG00000005846	chrN00059:clu_15413_-
ENSFALG00000005850	chrN00235:clu_25834_+
ENSFALG00000005853	chrN00059:clu_15415_-,chrN00059:clu_15416_-
ENSFALG00000005855	chrN00051:clu_13833_-
ENSFALG00000005856	chrN00196:clu_24559_-,chrN00196:clu_24560_-
ENSFALG00000005857	chrN00059:clu_15343_+
ENSFALG00000005864	chrN00052:clu_14035_+,chrN00052:clu_14036_+,chrN00052:clu_14037_+,chrN00052:clu_14038_+,chrN00052:clu_14039_+,chrN00052:clu_14040_+
ENSFALG00000005865	chrN00051:clu_13834_-
ENSFALG00000005872	chrN00010:clu_3878_+,chrN00010:clu_3879_+,chrN00010:clu_3880_+,chrN00010:clu_3881_+,chrN00010:clu_3882_+
ENSFALG00000005879	chrN00024:clu_8212_+,chrN00024:clu_8213_+,chrN00024:clu_8214_+,chrN00024:clu_8215_+
ENSFALG00000005881	chrN00235:clu_25819_-,chrN00235:clu_25820_-
ENSFALG00000005882	chrN00010:clu_4021_-
ENSFALG00000005885	chrN00196:clu_24526_+,chrN00196:clu_24527_+,chrN00196:clu_24528_+,chrN00196:clu_24529_+
ENSFALG00000005886	chrN00024:clu_8333_-
ENSFALG00000005889	chrN00010:clu_3884_+,chrN00010:clu_3885_+,chrN00010:clu_3886_+
ENSFALG00000005890	chrN00051:clu_13836_-
ENSFALG00000005894	chrN00196:clu_24530_+
ENSFALG00000005899	chrN00052:clu_14270_-
ENSFALG00000005900	chrN00015:clu_6091_+,chrN00015:clu_6092_+,chrN00015:clu_6093_+,chrN00015:clu_6094_+,chrN00015:clu_6095_+
ENSFALG00000005902	chrN00010:clu_3889_+
ENSFALG00000005907	chrN00059:clu_15419_-
ENSFALG00000005921	chrN00073:clu_17180_+
ENSFALG00000005928	chrN00059:clu_15420_-
ENSFALG00000005929	chrN00205:clu_24843_+
ENSFALG00000005931	chrN00010:clu_4022_-,chrN00010:clu_4023_-,chrN00010:clu_4024_-,chrN00010:clu_4025_-
ENSFALG00000005937	chrN00251:clu_26236_-
ENSFALG00000005938	chrN00073:clu_17127_-,chrN00073:clu_17128_-,chrN00073:clu_17129_-,chrN00073:clu_17132_-,chrN00073:clu_17133_-,chrN00073:clu_17135_-,chrN00073:clu_17136_-,chrN00073:clu_17137_-
ENSFALG00000005942	chrN00024:clu_8219_+
ENSFALG00000005944	chrN00059:clu_15346_+,chrN00059:clu_15347_+
ENSFALG00000005946	chrN00051:clu_13837_-,chrN00051:clu_13838_-,chrN00051:clu_13839_-
ENSFALG00000005948	chrN00073:clu_17181_+,chrN00073:clu_17182_+
ENSFALG00000005950	chrN00010:clu_3896_+,chrN00010:clu_3897_+
ENSFALG00000005959	chrN00052:clu_14275_-,chrN00052:clu_14276_-,chrN00052:clu_14277_-
ENSFALG00000005961	chrN00073:clu_17184_+,chrN00073:clu_17185_+
ENSFALG00000005965	chrN00251:clu_26238_-
ENSFALG00000005967	chrN00073:clu_17186_+
ENSFALG00000005969	chrN00205:clu_24856_-,chrN00205:clu_24857_-,chrN00205:clu_24858_-
ENSFALG00000005971	chrN00064:clu_15840_+
ENSFALG00000005972	chrN00073:clu_17140_-,chrN00073:clu_17141_-
ENSFALG00000005974	chrN00196:clu_24535_+,chrN00196:clu_24536_+
ENSFALG00000005991	chrN00196:clu_24569_-,chrN00196:clu_24570_-,chrN00196:clu_24571_-,chrN00196:clu_24572_-,chrN00196:clu_24573_-,chrN00196:clu_24574_-
ENSFALG00000005992	chrN00073:clu_17142_-,chrN00073:clu_17143_-,chrN00073:clu_17144_-,chrN00073:clu_17145_-,chrN00073:clu_17146_-,chrN00073:clu_17147_-
ENSFALG00000005995	chrN00015:clu_6097_+
ENSFALG00000005999	chrN00024:clu_8220_+,chrN00024:clu_8221_+,chrN00024:clu_8222_+,chrN00024:clu_8223_+,chrN00024:clu_8224_+,chrN00024:clu_8225_+,chrN00024:clu_8226_+,chrN00024:clu_8227_+,chrN00024:clu_8228_+,chrN00024:clu_8229_+,chrN00024:clu_8230_+,chrN00024:clu_8231_+,chrN00024:clu_8232_+
ENSFALG00000006019	chrN00064:clu_15936_-,chrN00064:clu_15937_-,chrN00064:clu_15938_-,chrN00064:clu_15939_-,chrN00064:clu_15940_-,chrN00064:clu_15941_-,chrN00064:clu_15942_-
ENSFALG00000006020	chrN00015:clu_6100_+
ENSFALG00000006027	chrN00073:clu_17150_-
ENSFALG00000006030	chrN00064:clu_15943_-,chrN00064:clu_15944_-,chrN00064:clu_15945_-,chrN00064:clu_15946_-,chrN00064:clu_15947_-,chrN00064:clu_15948_-
ENSFALG00000006031	chrN00073:clu_17201_+,chrN00073:clu_17202_+
ENSFALG00000006033	chrN00073:clu_17153_-,chrN00073:clu_17154_-,chrN00073:clu_17155_-
ENSFALG00000006038	chrN00010:clu_3902_+
ENSFALG00000006040	chrN00049:clu_13528_+,chrN00049:clu_13529_+
ENSFALG00000006041	chrN00073:clu_17157_-,chrN00073:clu_17158_-
ENSFALG00000006047	chrN00049:clu_13631_-
ENSFALG00000006049	chrN00051:clu_13921_+
ENSFALG00000006053	chrN00064:clu_15949_-,chrN00064:clu_15950_-,chrN00064:clu_15951_-
ENSFALG00000006055	chrN00010:clu_4031_-
ENSFALG00000006056	chrN00012:clu_4830_-
ENSFALG00000006059	chrN00017:clu_6512_-,chrN00017:clu_6513_-
ENSFALG00000006064	chrN00073:clu_17205_+,chrN00073:clu_17206_+
ENSFALG00000006067	chrN00017:clu_6649_+
ENSFALG00000006073	chrN00010:clu_4037_-,chrN00010:clu_4038_-,chrN00010:clu_4039_-
ENSFALG00000006074	chrN00017:clu_6650_+
ENSFALG00000006077	chrN00073:clu_17163_-,chrN00073:clu_17164_-,chrN00073:clu_17165_-,chrN00073:clu_17166_-,chrN00073:clu_17167_-
ENSFALG00000006078	chrN00064:clu_15841_+,chrN00064:clu_15842_+,chrN00064:clu_15843_+,chrN00064:clu_15844_+,chrN00064:clu_15845_+
ENSFALG00000006079	chrN00052:clu_14052_+,chrN00052:clu_14053_+,chrN00052:clu_14054_+,chrN00052:clu_14055_+
ENSFALG00000006084	chrN00024:clu_8362_-,chrN00024:clu_8363_-,chrN00024:clu_8364_-,chrN00024:clu_8365_-
ENSFALG00000006085	chrN00010:clu_4040_-
ENSFALG00000006087	chrN00073:clu_17211_+,chrN00073:clu_17212_+,chrN00073:clu_17213_+,chrN00073:clu_17214_+
ENSFALG00000006089	chrN00017:clu_6652_+,chrN00017:clu_6653_+,chrN00017:clu_6654_+
ENSFALG00000006097	chrN00073:clu_17215_+,chrN00073:clu_17216_+
ENSFALG00000006099	chrN00017:clu_6661_+,chrN00017:clu_6663_+
ENSFALG00000006101	chrN00051:clu_13850_-,chrN00051:clu_13851_-
ENSFALG00000006104	chrN00064:clu_15959_-,chrN00064:clu_15960_-
ENSFALG00000006105	chrN00051:clu_13852_-,chrN00051:clu_13853_-,chrN00051:clu_13854_-
ENSFALG00000006106	chrN00073:clu_17218_+,chrN00073:clu_17220_+,chrN00073:clu_17221_+,chrN00073:clu_17222_+
ENSFALG00000006110	chrN00073:clu_17222_+,chrN00073:clu_17223_+
ENSFALG00000006113	chrN00017:clu_6672_+
ENSFALG00000006114	chrN00051:clu_13855_-,chrN00051:clu_13856_-
ENSFALG00000006118	chrN00051:clu_13928_+
ENSFALG00000006120	chrN00015:clu_6101_+
ENSFALG00000006124	chrN00052:clu_14305_-,chrN00052:clu_14306_-,chrN00052:clu_14307_-,chrN00052:clu_14308_-
ENSFALG00000006125	chrN00064:clu_15853_+
ENSFALG00000006132	chrN00017:clu_6519_-
ENSFALG00000006135	chrN00010:clu_3919_+
ENSFALG00000006143	chrN00073:clu_17217_+,chrN00073:clu_17219_+,chrN00073:clu_17226_+
ENSFALG00000006145	chrN00010:clu_4045_-
ENSFALG00000006150	chrN00051:clu_13930_+
ENSFALG00000006154	chrN00010:clu_4048_-,chrN00010:clu_4049_-
ENSFALG00000006156	chrN00015:clu_5957_-,chrN00015:clu_5958_-
ENSFALG00000006159	chrN00015:clu_6103_+
ENSFALG00000006165	chrN00010:clu_4051_-,chrN00010:clu_4052_-,chrN00010:clu_4053_-,chrN00010:clu_4054_-
ENSFALG00000006167	chrN00010:clu_3927_+,chrN00010:clu_3928_+
ENSFALG00000006170	chrN00049:clu_13632_-,chrN00049:clu_13633_-,chrN00049:clu_13634_-,chrN00049:clu_13635_-,chrN00049:clu_13636_-
ENSFALG00000006173	chrN00010:clu_4055_-,chrN00010:clu_4056_-,chrN00010:clu_4057_-,chrN00010:clu_4058_-
ENSFALG00000006179	chrN00049:clu_13637_-
ENSFALG00000006182	chrN00049:clu_13638_-,chrN00049:clu_13639_-,chrN00049:clu_13640_-,chrN00049:clu_13641_-
ENSFALG00000006183	chrN00051:clu_13932_+,chrN00051:clu_13934_+,chrN00051:clu_13935_+
ENSFALG00000006184	chrN00049:clu_13642_-,chrN00049:clu_13643_-,chrN00049:clu_13644_-,chrN00049:clu_13645_-
