genes	clusters
ENSFALG00000004985	chrN00144:clu_22133_+
ENSFALG00000004986	chrN00015:clu_5825_-
ENSFALG00000004987	chrN00017:clu_6560_+,chrN00017:clu_6561_+,chrN00017:clu_6562_+,chrN00017:clu_6563_+,chrN00017:clu_6564_+
ENSFALG00000004993	chrN00028:clu_9252_+,chrN00028:clu_9253_+
ENSFALG00000004996	chrN00321:clu_27297_+,chrN00321:clu_27298_+
ENSFALG00000004998	chrN00089:clu_18750_+
ENSFALG00000005004	chrN00158:clu_22797_-,chrN00158:clu_22798_-,chrN00158:clu_22799_-
ENSFALG00000005013	chrN00089:clu_18848_-
ENSFALG00000005017	chrN00049:clu_13549_-
ENSFALG00000005018	chrN00066:clu_16175_+,chrN00066:clu_16176_+,chrN00066:clu_16177_+
ENSFALG00000005023	chrN00081:clu_18071_+
ENSFALG00000005026	chrN00051:clu_13789_-,chrN00051:clu_13790_-
ENSFALG00000005028	chrN00089:clu_18753_+
ENSFALG00000005035	chrN00238:clu_25935_-,chrN00238:clu_25936_-,chrN00238:clu_25938_-,chrN00238:clu_25939_-,chrN00238:clu_25941_-,chrN00238:clu_25942_-,chrN00238:clu_25943_-,chrN00238:clu_25944_-
ENSFALG00000005037	chrN00024:clu_8256_-,chrN00024:clu_8257_-
ENSFALG00000005041	chrN00051:clu_13879_+,chrN00051:clu_13880_+
ENSFALG00000005045	chrN00166:clu_23290_+
ENSFALG00000005050	chrN00015:clu_5834_-
ENSFALG00000005056	chrN00158:clu_22783_+
ENSFALG00000005059	chrN00066:clu_16177_+,chrN00066:clu_16178_+
ENSFALG00000005060	chrN00051:clu_13881_+,chrN00051:clu_13882_+
ENSFALG00000005061	chrN00166:clu_23243_-,chrN00166:clu_23244_-,chrN00166:clu_23245_-
ENSFALG00000005063	chrN00024:clu_8128_+,chrN00024:clu_8129_+,chrN00024:clu_8131_+
ENSFALG00000005065	chrN00302:clu_27052_-
ENSFALG00000005071	chrN00059:clu_15305_+,chrN00059:clu_15306_+
ENSFALG00000005076	chrN00051:clu_13884_+,chrN00051:clu_13885_+
ENSFALG00000005084	chrN00015:clu_6022_+,chrN00015:clu_6023_+
ENSFALG00000005086	chrN00052:clu_13987_+,chrN00052:clu_13988_+
ENSFALG00000005088	chrN00166:clu_23247_-,chrN00166:clu_23248_-,chrN00166:clu_23249_-
ENSFALG00000005089	chrN00089:clu_18857_-,chrN00089:clu_18858_-
ENSFALG00000005093	chrN00294:clu_26904_-,chrN00294:clu_26905_-
ENSFALG00000005094	chrN00158:clu_22786_+
ENSFALG00000005099	chrN00089:clu_18760_+,chrN00089:clu_18761_+
ENSFALG00000005101	chrN00052:clu_13989_+,chrN00052:clu_13990_+
ENSFALG00000005108	chrN00028:clu_9060_-
ENSFALG00000005109	chrN00049:clu_13463_+,chrN00049:clu_13464_+,chrN00049:clu_13465_+,chrN00049:clu_13467_+,chrN00049:clu_13468_+
ENSFALG00000005112	chrN00144:clu_22181_-,chrN00144:clu_22182_-,chrN00144:clu_22187_-,chrN00144:clu_22188_-
ENSFALG00000005119	chrN00066:clu_16228_-
ENSFALG00000005121	chrN00089:clu_18860_-
ENSFALG00000005125	chrN00027:clu_8890_+,chrN00027:clu_8892_+,chrN00027:clu_8895_+,chrN00027:clu_8897_+,chrN00027:clu_8898_+
ENSFALG00000005126	chrN00238:clu_25926_+,chrN00238:clu_25927_+
ENSFALG00000005131	chrN00081:clu_18100_-,chrN00081:clu_18101_-,chrN00081:clu_18102_-,chrN00081:clu_18103_-,chrN00081:clu_18104_-
ENSFALG00000005132	chrN00144:clu_22190_-,chrN00144:clu_22191_-,chrN00144:clu_22193_-
ENSFALG00000005133	chrN00051:clu_13887_+
ENSFALG00000005136	chrN00059:clu_15379_-
ENSFALG00000005139	chrN00017:clu_6573_+
ENSFALG00000005141	chrN00015:clu_6030_+
ENSFALG00000005143	chrN00081:clu_18105_-,chrN00081:clu_18106_-
ENSFALG00000005144	chrN00144:clu_22135_+
ENSFALG00000005145	chrN00024:clu_8135_+,chrN00024:clu_8136_+,chrN00024:clu_8137_+
ENSFALG00000005146	chrN00066:clu_16231_-,chrN00066:clu_16233_-,chrN00066:clu_16234_-,chrN00066:clu_16235_-
ENSFALG00000005153	chrN00049:clu_13470_+,chrN00049:clu_13471_+
ENSFALG00000005154	chrN00321:clu_27302_+
ENSFALG00000005162	chrN00238:clu_25947_-
ENSFALG00000005164	chrN00015:clu_5846_-
ENSFALG00000005166	chrN00158:clu_22790_+,chrN00158:clu_22791_+
ENSFALG00000005171	chrN00051:clu_13891_+
ENSFALG00000005172	chrN00017:clu_6441_-
ENSFALG00000005183	chrN00158:clu_22808_-
ENSFALG00000005189	chrN00015:clu_5847_-,chrN00015:clu_5848_-,chrN00015:clu_5849_-
ENSFALG00000005197	chrN00049:clu_13552_-,chrN00049:clu_13553_-,chrN00049:clu_13554_-,chrN00049:clu_13555_-,chrN00049:clu_13556_-
ENSFALG00000005198	chrN00024:clu_8264_-,chrN00024:clu_8266_-,chrN00024:clu_8267_-
ENSFALG00000005200	chrN00052:clu_13993_+
ENSFALG00000005202	chrN00384:clu_27784_-,chrN00384:clu_27785_-
ENSFALG00000005205	chrN00089:clu_18862_-,chrN00089:clu_18864_-
ENSFALG00000005206	chrN00166:clu_23250_-
ENSFALG00000005210	chrN00326:clu_27340_-
ENSFALG00000005213	chrN00027:clu_8899_+,chrN00027:clu_8900_+,chrN00027:clu_8901_+
ENSFALG00000005214	chrN00158:clu_22792_+
ENSFALG00000005215	chrN00051:clu_13794_-
ENSFALG00000005229	chrN00024:clu_8143_+,chrN00024:clu_8144_+,chrN00024:clu_8145_+
ENSFALG00000005230	chrN00089:clu_18770_+
ENSFALG00000005233	chrN00052:clu_14203_-,chrN00052:clu_14204_-,chrN00052:clu_14205_-
ENSFALG00000005235	chrN00158:clu_22793_+
ENSFALG00000005237	chrN00066:clu_16189_+,chrN00066:clu_16190_+,chrN00066:clu_16191_+,chrN00066:clu_16192_+
ENSFALG00000005238	chrN00081:clu_18086_+,chrN00081:clu_18088_+
ENSFALG00000005240	chrN00144:clu_22138_+
ENSFALG00000005241	chrN00166:clu_23252_-,chrN00166:clu_23254_-
ENSFALG00000005248	chrN00052:clu_13998_+,chrN00052:clu_13999_+,chrN00052:clu_14000_+
ENSFALG00000005249	chrN00089:clu_18772_+,chrN00089:clu_18774_+
ENSFALG00000005250	chrN00059:clu_15311_+
ENSFALG00000005252	chrN00049:clu_13559_-,chrN00049:clu_13560_-,chrN00049:clu_13561_-,chrN00049:clu_13562_-
ENSFALG00000005255	chrN00017:clu_6442_-
ENSFALG00000005256	chrN00326:clu_27346_+,chrN00326:clu_27347_+,chrN00326:clu_27348_+,chrN00326:clu_27349_+
ENSFALG00000005261	chrN00059:clu_15312_+,chrN00059:clu_15313_+
ENSFALG00000005264	chrN00015:clu_6037_+
ENSFALG00000005265	chrN00017:clu_6574_+
ENSFALG00000005270	chrN00052:clu_14208_-
ENSFALG00000005277	chrN00166:clu_23293_+
ENSFALG00000005289	chrN00066:clu_16192_+
ENSFALG00000005290	chrN00089:clu_18870_-
ENSFALG00000005295	chrN00024:clu_8271_-,chrN00024:clu_8272_-
ENSFALG00000005296	chrN00089:clu_18779_+,chrN00089:clu_18780_+
ENSFALG00000005304	chrN00017:clu_6578_+,chrN00017:clu_6580_+
ENSFALG00000005306	chrN00049:clu_13564_-
ENSFALG00000005315	chrN00099:clu_19617_-
ENSFALG00000005317	chrN00059:clu_15383_-
ENSFALG00000005336	chrN00196:clu_24537_-,chrN00196:clu_24538_-
ENSFALG00000005337	chrN00051:clu_13896_+,chrN00051:clu_13897_+,chrN00051:clu_13898_+
ENSFALG00000005338	chrN00017:clu_6582_+,chrN00017:clu_6583_+
ENSFALG00000005340	chrN00015:clu_6038_+,chrN00015:clu_6039_+
ENSFALG00000005346	chrN00089:clu_18783_+
ENSFALG00000005347	chrN00052:clu_14002_+
ENSFALG00000005348	chrN00144:clu_22202_-,chrN00144:clu_22203_-,chrN00144:clu_22204_-,chrN00144:clu_22207_-,chrN00144:clu_22208_-
ENSFALG00000005352	chrN00166:clu_23260_-,chrN00166:clu_23261_-,chrN00166:clu_23262_-,chrN00166:clu_23263_-,chrN00166:clu_23264_-
ENSFALG00000005356	chrN00066:clu_16201_+
ENSFALG00000005360	chrN00099:clu_19621_-,chrN00099:clu_19622_-
ENSFALG00000005361	chrN00144:clu_22214_-
ENSFALG00000005362	chrN00015:clu_5862_-,chrN00015:clu_5863_-,chrN00015:clu_5864_-,chrN00015:clu_5865_-
ENSFALG00000005363	chrN00017:clu_6585_+,chrN00017:clu_6586_+,chrN00017:clu_6587_+,chrN00017:clu_6588_+,chrN00017:clu_6589_+
ENSFALG00000005365	chrN00052:clu_14223_-,chrN00052:clu_14224_-
ENSFALG00000005367	chrN00066:clu_16203_+,chrN00066:clu_16204_+
ENSFALG00000005368	chrN00049:clu_13569_-,chrN00049:clu_13571_-,chrN00049:clu_13572_-
ENSFALG00000005370	chrN00089:clu_18875_-,chrN00089:clu_18876_-,chrN00089:clu_18878_-,chrN00089:clu_18879_-
ENSFALG00000005379	chrN00017:clu_6453_-,chrN00017:clu_6454_-
ENSFALG00000005380	chrN00070:clu_16735_+,chrN00070:clu_16736_+
ENSFALG00000005381	chrN00089:clu_18784_+
ENSFALG00000005390	chrN00017:clu_6594_+,chrN00017:clu_6595_+,chrN00017:clu_6596_+,chrN00017:clu_6597_+,chrN00017:clu_6598_+
ENSFALG00000005391	chrN00144:clu_22143_+
ENSFALG00000005394	chrN00070:clu_16793_-,chrN00070:clu_16797_-,chrN00070:clu_16800_-
ENSFALG00000005396	chrN00024:clu_8154_+
ENSFALG00000005398	chrN00059:clu_15317_+
ENSFALG00000005401	chrN00144:clu_22143_+
ENSFALG00000005402	chrN00089:clu_18881_-,chrN00089:clu_18882_-,chrN00089:clu_18883_-,chrN00089:clu_18884_-,chrN00089:clu_18885_-,chrN00089:clu_18886_-
ENSFALG00000005407	chrN00015:clu_6050_+,chrN00015:clu_6051_+
ENSFALG00000005410	chrN00049:clu_13573_-,chrN00049:clu_13575_-
ENSFALG00000005424	chrN00064:clu_15797_+,chrN00064:clu_15799_+
ENSFALG00000005429	chrN00017:clu_6460_-
ENSFALG00000005433	chrN00064:clu_15914_-
ENSFALG00000005437	chrN00144:clu_22147_+,chrN00144:clu_22148_+
ENSFALG00000005438	chrN00017:clu_6601_+,chrN00017:clu_6602_+
ENSFALG00000005440	chrN00051:clu_13803_-,chrN00051:clu_13804_-
ENSFALG00000005442	chrN00099:clu_19627_-,chrN00099:clu_19628_-,chrN00099:clu_19630_-
ENSFALG00000005443	chrN00138:clu_21874_-
ENSFALG00000005446	chrN00017:clu_6461_-,chrN00017:clu_6462_-
ENSFALG00000005447	chrN00070:clu_16811_-,chrN00070:clu_16812_-,chrN00070:clu_16813_-,chrN00070:clu_16814_-
ENSFALG00000005450	chrN00144:clu_22220_-,chrN00144:clu_22221_-
ENSFALG00000005463	chrN00049:clu_13581_-,chrN00049:clu_13583_-,chrN00049:clu_13584_-,chrN00049:clu_13585_-,chrN00049:clu_13586_-
ENSFALG00000005464	chrN00070:clu_16754_+,chrN00070:clu_16755_+,chrN00070:clu_16756_+
ENSFALG00000005469	chrN00144:clu_22150_+,chrN00144:clu_22151_+
ENSFALG00000005470	chrN00059:clu_15320_+
ENSFALG00000005475	chrN00070:clu_16821_-
ENSFALG00000005477	chrN00099:clu_19591_+,chrN00099:clu_19592_+,chrN00099:clu_19593_+,chrN00099:clu_19595_+
ENSFALG00000005480	chrN00196:clu_24514_+
ENSFALG00000005490	chrN00024:clu_8156_+
ENSFALG00000005497	chrN00024:clu_8285_-
ENSFALG00000005510	chrN00024:clu_8159_+,chrN00024:clu_8161_+,chrN00024:clu_8162_+
ENSFALG00000005516	chrN00017:clu_6611_+
ENSFALG00000005521	chrN00144:clu_22154_+,chrN00144:clu_22155_+,chrN00144:clu_22156_+,chrN00144:clu_22157_+,chrN00144:clu_22158_+
ENSFALG00000005530	chrN00064:clu_15818_+,chrN00064:clu_15819_+
ENSFALG00000005531	chrN00052:clu_14230_-,chrN00052:clu_14231_-
ENSFALG00000005532	chrN00138:clu_21886_-
ENSFALG00000005538	chrN00017:clu_6612_+,chrN00017:clu_6613_+
ENSFALG00000005539	chrN00017:clu_6468_-
ENSFALG00000005540	chrN00017:clu_6614_+
ENSFALG00000005541	chrN00251:clu_26220_-
ENSFALG00000005545	chrN00099:clu_19635_-,chrN00099:clu_19636_-
ENSFALG00000005547	chrN00070:clu_16773_+,chrN00070:clu_16774_+,chrN00070:clu_16776_+,chrN00070:clu_16777_+,chrN00070:clu_16778_+,chrN00070:clu_16779_+,chrN00070:clu_16780_+
ENSFALG00000005548	chrN00064:clu_15923_-
ENSFALG00000005551	chrN00024:clu_8165_+,chrN00024:clu_8168_+
ENSFALG00000005554	chrN00017:clu_6471_-
ENSFALG00000005557	chrN00059:clu_15391_-
ENSFALG00000005559	chrN00064:clu_15820_+,chrN00064:clu_15821_+,chrN00064:clu_15822_+,chrN00064:clu_15823_+
ENSFALG00000005560	chrN00049:clu_13490_+,chrN00049:clu_13491_+
ENSFALG00000005565	chrN00052:clu_14232_-,chrN00052:clu_14233_-,chrN00052:clu_14234_-
ENSFALG00000005568	chrN00099:clu_19598_+
ENSFALG00000005570	chrN00070:clu_16829_-
ENSFALG00000005571	chrN00017:clu_6473_-,chrN00017:clu_6474_-,chrN00017:clu_6475_-,chrN00017:clu_6477_-
ENSFALG00000005574	chrN00059:clu_15397_-
ENSFALG00000005575	chrN00052:clu_14235_-
ENSFALG00000005577	chrN00099:clu_19639_-,chrN00099:clu_19640_-
ENSFALG00000005578	chrN00251:clu_26222_-
ENSFALG00000005583	chrN00064:clu_15824_+
ENSFALG00000005587	chrN00052:clu_14238_-,chrN00052:clu_14239_-
ENSFALG00000005594	chrN00017:clu_6484_-,chrN00017:clu_6485_-
ENSFALG00000005607	chrN00099:clu_19642_-,chrN00099:clu_19643_-,chrN00099:clu_19646_-
ENSFALG00000005608	chrN00251:clu_26228_-,chrN00251:clu_26229_-,chrN00251:clu_26230_-
ENSFALG00000005609	chrN00024:clu_8170_+,chrN00024:clu_8171_+
ENSFALG00000005610	chrN00015:clu_5879_-
ENSFALG00000005615	chrN00017:clu_6487_-
ENSFALG00000005619	chrN00024:clu_8290_-
ENSFALG00000005628	chrN00099:clu_19606_+
ENSFALG00000005631	chrN00138:clu_21893_-,chrN00138:clu_21894_-
ENSFALG00000005633	chrN00049:clu_13597_-
ENSFALG00000005635	chrN00024:clu_8292_-,chrN00024:clu_8293_-
ENSFALG00000005636	chrN00017:clu_6616_+
ENSFALG00000005637	chrN00064:clu_15829_+
ENSFALG00000005638	chrN00070:clu_16782_+,chrN00070:clu_16783_+
ENSFALG00000005641	chrN00049:clu_13495_+,chrN00049:clu_13496_+
ENSFALG00000005642	chrN00015:clu_6060_+
ENSFALG00000005643	chrN00064:clu_15926_-,chrN00064:clu_15927_-
ENSFALG00000005644	chrN00024:clu_8175_+,chrN00024:clu_8176_+,chrN00024:clu_8177_+,chrN00024:clu_8178_+
ENSFALG00000005645	chrN00051:clu_13908_+
ENSFALG00000005648	chrN00196:clu_24549_-,chrN00196:clu_24550_-,chrN00196:clu_24551_-
ENSFALG00000005650	chrN00049:clu_13601_-
ENSFALG00000005651	chrN00064:clu_15831_+
ENSFALG00000005653	chrN00015:clu_6061_+,chrN00015:clu_6062_+,chrN00015:clu_6063_+,chrN00015:clu_6065_+
ENSFALG00000005656	chrN00099:clu_19608_+
ENSFALG00000005659	chrN00015:clu_5886_-
ENSFALG00000005661	chrN00051:clu_13815_-
ENSFALG00000005662	chrN00017:clu_6619_+,chrN00017:clu_6620_+,chrN00017:clu_6621_+,chrN00017:clu_6622_+
ENSFALG00000005667	chrN00052:clu_14245_-
ENSFALG00000005669	chrN00051:clu_13910_+,chrN00051:clu_13911_+
ENSFALG00000005670	chrN00059:clu_15403_-,chrN00059:clu_15404_-
ENSFALG00000005675	chrN00251:clu_26209_+
ENSFALG00000005676	chrN00024:clu_8183_+,chrN00024:clu_8184_+,chrN00024:clu_8185_+
ENSFALG00000005680	chrN00196:clu_24553_-,chrN00196:clu_24554_-,chrN00196:clu_24555_-
ENSFALG00000005683	chrN00015:clu_6070_+,chrN00015:clu_6071_+
ENSFALG00000005691	chrN00024:clu_8188_+,chrN00024:clu_8190_+
ENSFALG00000005698	chrN00059:clu_15326_+
ENSFALG00000005701	chrN00024:clu_8296_-
ENSFALG00000005704	chrN00024:clu_8297_-
ENSFALG00000005709	chrN00017:clu_6629_+
ENSFALG00000005714	chrN00073:clu_17107_-
ENSFALG00000005715	chrN00049:clu_13609_-,chrN00049:clu_13610_-,chrN00049:clu_13611_-
ENSFALG00000005716	chrN00017:clu_6630_+
ENSFALG00000005724	chrN00099:clu_19612_+
ENSFALG00000005725	chrN00024:clu_8298_-,chrN00024:clu_8299_-
ENSFALG00000005726	chrN00052:clu_14248_-,chrN00052:clu_14249_-,chrN00052:clu_14251_-
ENSFALG00000005727	chrN00049:clu_13615_-
ENSFALG00000005728	chrN00015:clu_5899_-
ENSFALG00000005729	chrN00205:clu_24851_-,chrN00205:clu_24852_-,chrN00205:clu_24853_-
ENSFALG00000005735	chrN00059:clu_15327_+,chrN00059:clu_15328_+,chrN00059:clu_15329_+
ENSFALG00000005744	chrN00073:clu_17108_-,chrN00073:clu_17109_-
ENSFALG00000005746	chrN00024:clu_8194_+,chrN00024:clu_8196_+,chrN00024:clu_8197_+,chrN00024:clu_8198_+,chrN00024:clu_8200_+
ENSFALG00000005749	chrN00099:clu_19653_-
ENSFALG00000005757	chrN00010:clu_4001_-,chrN00010:clu_4002_-
ENSFALG00000005765	chrN00073:clu_17112_-
ENSFALG00000005768	chrN00049:clu_13617_-,chrN00049:clu_13618_-,chrN00049:clu_13619_-
ENSFALG00000005769	chrN00010:clu_4004_-,chrN00010:clu_4005_-
ENSFALG00000005771	chrN00205:clu_24823_+,chrN00205:clu_24824_+
ENSFALG00000005777	chrN00051:clu_13825_-
ENSFALG00000005782	chrN00235:clu_25821_+,chrN00235:clu_25822_+,chrN00235:clu_25823_+
ENSFALG00000005783	chrN00015:clu_6081_+,chrN00015:clu_6082_+
ENSFALG00000005787	chrN00059:clu_15331_+,chrN00059:clu_15332_+,chrN00059:clu_15333_+
ENSFALG00000005789	chrN00251:clu_26212_+
ENSFALG00000005790	chrN00235:clu_25824_+
ENSFALG00000005791	chrN00052:clu_14252_-,chrN00052:clu_14253_-
ENSFALG00000005793	chrN00073:clu_17115_-
ENSFALG00000005797	chrN00196:clu_24557_-
ENSFALG00000005800	chrN00235:clu_25826_+,chrN00235:clu_25827_+,chrN00235:clu_25828_+
ENSFALG00000005812	chrN00051:clu_13914_+
ENSFALG00000005815	chrN00024:clu_8317_-,chrN00024:clu_8318_-
ENSFALG00000005818	chrN00015:clu_6083_+
ENSFALG00000005821	chrN00017:clu_6637_+,chrN00017:clu_6639_+
ENSFALG00000005825	chrN00052:clu_14032_+,chrN00052:clu_14033_+,chrN00052:clu_14034_+
ENSFALG00000005826	chrN00196:clu_24524_+
ENSFALG00000005828	chrN00235:clu_25816_-
ENSFALG00000005830	chrN00073:clu_17120_-,chrN00073:clu_17121_-,chrN00073:clu_17122_-
ENSFALG00000005833	chrN00015:clu_5902_-
ENSFALG00000005838	chrN00073:clu_17172_+,chrN00073:clu_17173_+
ENSFALG00000005839	chrN00064:clu_15836_+,chrN00064:clu_15838_+
ENSFALG00000005841	chrN00024:clu_8327_-
ENSFALG00000005843	chrN00205:clu_24838_+,chrN00205:clu_24839_+,chrN00205:clu_24840_+
ENSFALG00000005847	chrN00010:clu_4012_-
ENSFALG00000005851	chrN00015:clu_5905_-,chrN00015:clu_5906_-,chrN00015:clu_5907_-,chrN00015:clu_5909_-,chrN00015:clu_5910_-,chrN00015:clu_5911_-,chrN00015:clu_5913_-
ENSFALG00000005853	chrN00059:clu_15415_-
ENSFALG00000005860	chrN00024:clu_8330_-
ENSFALG00000005863	chrN00010:clu_4013_-,chrN00010:clu_4017_-,chrN00010:clu_4018_-,chrN00010:clu_4019_-
ENSFALG00000005864	chrN00052:clu_14035_+,chrN00052:clu_14036_+,chrN00052:clu_14037_+,chrN00052:clu_14038_+,chrN00052:clu_14039_+,chrN00052:clu_14040_+
ENSFALG00000005874	chrN00052:clu_14260_-,chrN00052:clu_14261_-,chrN00052:clu_14262_-,chrN00052:clu_14264_-
ENSFALG00000005875	chrN00017:clu_6501_-
ENSFALG00000005878	chrN00205:clu_24841_+,chrN00205:clu_24842_+
ENSFALG00000005879	chrN00024:clu_8212_+,chrN00024:clu_8213_+,chrN00024:clu_8214_+,chrN00024:clu_8215_+
ENSFALG00000005883	chrN00015:clu_6089_+,chrN00015:clu_6090_+
ENSFALG00000005884	chrN00052:clu_14266_-,chrN00052:clu_14267_-,chrN00052:clu_14268_-
ENSFALG00000005889	chrN00010:clu_3884_+,chrN00010:clu_3885_+,chrN00010:clu_3886_+
ENSFALG00000005890	chrN00051:clu_13836_-
ENSFALG00000005893	chrN00024:clu_8335_-
ENSFALG00000005895	chrN00010:clu_3887_+,chrN00010:clu_3888_+
ENSFALG00000005896	chrN00017:clu_6643_+
ENSFALG00000005898	chrN00073:clu_17177_+
ENSFALG00000005899	chrN00052:clu_14270_-
ENSFALG00000005901	chrN00024:clu_8337_-,chrN00024:clu_8338_-,chrN00024:clu_8340_-,chrN00024:clu_8341_-,chrN00024:clu_8342_-,chrN00024:clu_8343_-,chrN00024:clu_8344_-,chrN00024:clu_8345_-,chrN00024:clu_8347_-
ENSFALG00000005902	chrN00010:clu_3889_+
ENSFALG00000005909	chrN00073:clu_17177_+
ENSFALG00000005919	chrN00024:clu_8351_-,chrN00024:clu_8352_-,chrN00024:clu_8353_-
ENSFALG00000005922	chrN00024:clu_8217_+
ENSFALG00000005928	chrN00059:clu_15420_-
ENSFALG00000005931	chrN00010:clu_4022_-,chrN00010:clu_4023_-,chrN00010:clu_4024_-
ENSFALG00000005937	chrN00251:clu_26236_-
ENSFALG00000005939	chrN00010:clu_3890_+,chrN00010:clu_3891_+,chrN00010:clu_3892_+,chrN00010:clu_3894_+,chrN00010:clu_3895_+
ENSFALG00000005945	chrN00205:clu_24846_+,chrN00205:clu_24847_+
ENSFALG00000005948	chrN00073:clu_17182_+
ENSFALG00000005951	chrN00049:clu_13621_-
ENSFALG00000005952	chrN00196:clu_24564_-,chrN00196:clu_24565_-,chrN00196:clu_24566_-
ENSFALG00000005957	chrN00015:clu_5927_-
ENSFALG00000005961	chrN00073:clu_17184_+
ENSFALG00000005962	chrN00059:clu_15348_+
ENSFALG00000005965	chrN00251:clu_26238_-
ENSFALG00000005966	chrN00017:clu_6504_-
ENSFALG00000005968	chrN00049:clu_13518_+
ENSFALG00000005974	chrN00196:clu_24535_+,chrN00196:clu_24536_+
ENSFALG00000005975	chrN00196:clu_24567_-,chrN00196:clu_24568_-
ENSFALG00000005979	chrN00015:clu_5932_-
ENSFALG00000005981	chrN00051:clu_13836_-,chrN00051:clu_13844_-,chrN00051:clu_13845_-,chrN00051:clu_13846_-
ENSFALG00000005984	chrN00015:clu_5937_-,chrN00015:clu_5938_-
ENSFALG00000005987	chrN00017:clu_6645_+,chrN00017:clu_6646_+,chrN00017:clu_6647_+,chrN00017:clu_6648_+
ENSFALG00000005989	chrN00251:clu_26219_+
ENSFALG00000005991	chrN00196:clu_24571_-,chrN00196:clu_24572_-
ENSFALG00000005994	chrN00049:clu_13622_-,chrN00049:clu_13624_-,chrN00049:clu_13626_-
ENSFALG00000005995	chrN00015:clu_6097_+
ENSFALG00000006000	chrN00052:clu_14279_-,chrN00052:clu_14280_-,chrN00052:clu_14281_-
ENSFALG00000006010	chrN00015:clu_5942_-,chrN00015:clu_5943_-
ENSFALG00000006011	chrN00052:clu_14282_-
ENSFALG00000006012	chrN00064:clu_15933_-,chrN00064:clu_15934_-
ENSFALG00000006019	chrN00064:clu_15936_-,chrN00064:clu_15937_-,chrN00064:clu_15941_-
ENSFALG00000006027	chrN00073:clu_17150_-
ENSFALG00000006030	chrN00064:clu_15944_-
ENSFALG00000006032	chrN00015:clu_5944_-
ENSFALG00000006045	chrN00024:clu_8355_-,chrN00024:clu_8356_-,chrN00024:clu_8357_-,chrN00024:clu_8358_-,chrN00024:clu_8361_-
ENSFALG00000006047	chrN00049:clu_13631_-
ENSFALG00000006052	chrN00017:clu_6505_-,chrN00017:clu_6506_-,chrN00017:clu_6507_-,chrN00017:clu_6508_-,chrN00017:clu_6509_-
ENSFALG00000006058	chrN00052:clu_14049_+,chrN00052:clu_14050_+
ENSFALG00000006061	chrN00052:clu_14288_-,chrN00052:clu_14298_-,chrN00052:clu_14299_-
ENSFALG00000006062	chrN00010:clu_3905_+,chrN00010:clu_3906_+
ENSFALG00000006064	chrN00073:clu_17206_+
ENSFALG00000006065	chrN00010:clu_3907_+,chrN00010:clu_3909_+
ENSFALG00000006066	chrN00024:clu_8235_+,chrN00024:clu_8236_+,chrN00024:clu_8237_+
ENSFALG00000006068	chrN00073:clu_17207_+,chrN00073:clu_17208_+
ENSFALG00000006070	chrN00073:clu_17160_-
ENSFALG00000006072	chrN00073:clu_17209_+,chrN00073:clu_17210_+
ENSFALG00000006073	chrN00010:clu_4038_-,chrN00010:clu_4039_-
ENSFALG00000006075	chrN00015:clu_5945_-,chrN00015:clu_5947_-,chrN00015:clu_5948_-,chrN00015:clu_5950_-,chrN00015:clu_5951_-
ENSFALG00000006079	chrN00052:clu_14055_+
ENSFALG00000006083	chrN00010:clu_3914_+,chrN00010:clu_3915_+,chrN00010:clu_3917_+
ENSFALG00000006085	chrN00010:clu_4040_-
ENSFALG00000006087	chrN00073:clu_17212_+,chrN00073:clu_17213_+
ENSFALG00000006089	chrN00017:clu_6652_+,chrN00017:clu_6653_+,chrN00017:clu_6654_+
ENSFALG00000006090	chrN00051:clu_13926_+,chrN00051:clu_13927_+
ENSFALG00000006092	chrN00024:clu_8367_-
ENSFALG00000006097	chrN00073:clu_17216_+
ENSFALG00000006102	chrN00064:clu_15847_+,chrN00064:clu_15848_+
ENSFALG00000006105	chrN00051:clu_13852_-,chrN00051:clu_13853_-
ENSFALG00000006106	chrN00073:clu_17221_+
ENSFALG00000006107	chrN00017:clu_6666_+,chrN00017:clu_6667_+,chrN00017:clu_6669_+,chrN00017:clu_6670_+
ENSFALG00000006117	chrN00052:clu_14057_+,chrN00052:clu_14058_+
ENSFALG00000006119	chrN00024:clu_8368_-
ENSFALG00000006123	chrN00024:clu_8245_+
ENSFALG00000006124	chrN00052:clu_14305_-,chrN00052:clu_14306_-
ENSFALG00000006134	chrN00052:clu_14310_-
ENSFALG00000006136	chrN00015:clu_5953_-,chrN00015:clu_5954_-,chrN00015:clu_5955_-,chrN00015:clu_5956_-
ENSFALG00000006142	chrN00010:clu_4044_-
ENSFALG00000006143	chrN00073:clu_17217_+
ENSFALG00000006149	chrN00010:clu_3922_+,chrN00010:clu_3924_+
ENSFALG00000006154	chrN00010:clu_4048_-
ENSFALG00000006156	chrN00015:clu_5957_-,chrN00015:clu_5958_-
ENSFALG00000006165	chrN00010:clu_4052_-
ENSFALG00000006166	chrN00051:clu_13857_-,chrN00051:clu_13858_-,chrN00051:clu_13859_-,chrN00051:clu_13861_-
ENSFALG00000006167	chrN00010:clu_3927_+,chrN00010:clu_3928_+
ENSFALG00000006168	chrN00010:clu_3929_+,chrN00010:clu_3930_+
ENSFALG00000006169	chrN00015:clu_6110_+,chrN00015:clu_6111_+
ENSFALG00000006172	chrN00017:clu_6673_+,chrN00017:clu_6674_+,chrN00017:clu_6675_+
ENSFALG00000006175	chrN00017:clu_6520_-
