cluster	genes
chrN00009:clu_3647_-	ENSFALG00000013131
chrN00009:clu_3648_-	ENSFALG00000026713
chrN00009:clu_3653_-	ENSFALG00000013156
chrN00009:clu_3654_-	ENSFALG00000013156
chrN00009:clu_3656_-	ENSFALG00000013166
chrN00009:clu_3657_-	ENSFALG00000013166
chrN00009:clu_3658_-	ENSFALG00000013166
chrN00009:clu_3660_-	ENSFALG00000013168
chrN00009:clu_3668_-	ENSFALG00000028864
chrN00009:clu_3670_-	ENSFALG00000026707
chrN00009:clu_3671_-	ENSFALG00000013278
chrN00009:clu_3672_-	ENSFALG00000013278
chrN00009:clu_3673_-	ENSFALG00000013278
chrN00009:clu_3674_-	ENSFALG00000023774
chrN00009:clu_3675_-	ENSFALG00000023774
chrN00009:clu_3676_-	ENSFALG00000023774
chrN00009:clu_3680_-	ENSFALG00000013327
chrN00009:clu_3681_-	ENSFALG00000013327
chrN00009:clu_3685_-	ENSFALG00000013327
chrN00009:clu_3696_-	ENSFALG00000026506
chrN00009:clu_3697_-	ENSFALG00000025528
chrN00009:clu_3699_-	NA
chrN00009:clu_3705_-	ENSFALG00000013402
chrN00009:clu_3708_-	ENSFALG00000023658
chrN00009:clu_3710_-	ENSFALG00000013481
chrN00009:clu_3711_-	ENSFALG00000013481
chrN00009:clu_3712_-	ENSFALG00000013485
chrN00009:clu_3713_-	ENSFALG00000013485
chrN00009:clu_3714_-	ENSFALG00000013485
chrN00009:clu_3717_-	ENSFALG00000013485
chrN00009:clu_3718_-	ENSFALG00000013492
chrN00009:clu_3719_-	ENSFALG00000013492
chrN00009:clu_3720_-	ENSFALG00000013492
chrN00009:clu_3721_-	ENSFALG00000013492
chrN00009:clu_3731_-	ENSFALG00000013533
chrN00009:clu_3733_-	ENSFALG00000013533
chrN00009:clu_3734_-	ENSFALG00000013533
chrN00009:clu_3735_-	ENSFALG00000013533
chrN00009:clu_3736_-	ENSFALG00000013533
chrN00009:clu_3737_-	ENSFALG00000013533
chrN00009:clu_3738_-	ENSFALG00000013533
chrN00009:clu_3748_+	ENSFALG00000012879
chrN00009:clu_3749_+	ENSFALG00000012879
chrN00009:clu_3750_+	ENSFALG00000012879
chrN00009:clu_3751_+	ENSFALG00000012879
chrN00009:clu_3755_+	ENSFALG00000012961
chrN00009:clu_3756_+	ENSFALG00000012961
chrN00009:clu_3757_+	ENSFALG00000012961
chrN00009:clu_3758_+	ENSFALG00000027103
chrN00009:clu_3760_+	ENSFALG00000012977
chrN00009:clu_3761_+	ENSFALG00000012977
chrN00009:clu_3762_+	ENSFALG00000012977
chrN00009:clu_3763_+	ENSFALG00000012977
chrN00009:clu_3765_+	ENSFALG00000013046
chrN00009:clu_3766_+	ENSFALG00000013046
chrN00009:clu_3769_+	ENSFALG00000024634
chrN00009:clu_3775_+	ENSFALG00000013064
chrN00009:clu_3777_+	ENSFALG00000013064
chrN00009:clu_3778_+	NA
chrN00009:clu_3779_+	ENSFALG00000023587
chrN00009:clu_3780_+	ENSFALG00000023587,ENSFALG00000028950
chrN00009:clu_3781_+	ENSFALG00000023587,ENSFALG00000028950
chrN00009:clu_3782_+	ENSFALG00000028950
chrN00009:clu_3784_+	ENSFALG00000013093
chrN00009:clu_3785_+	ENSFALG00000013104
chrN00009:clu_3786_+	ENSFALG00000013104
chrN00009:clu_3787_+	ENSFALG00000013104
chrN00009:clu_3788_+	ENSFALG00000013104
chrN00009:clu_3789_+	ENSFALG00000014789
chrN00009:clu_3793_+	ENSFALG00000013150
chrN00009:clu_3797_+	ENSFALG00000013171
chrN00009:clu_3800_+	ENSFALG00000013231
chrN00009:clu_3801_+	ENSFALG00000013231
chrN00009:clu_3807_+	ENSFALG00000025950
chrN00009:clu_3808_+	ENSFALG00000025950
chrN00009:clu_3809_+	NA
chrN00009:clu_3812_+	ENSFALG00000013366
chrN00009:clu_3821_+	ENSFALG00000027444
chrN00009:clu_3822_+	ENSFALG00000027444
chrN00009:clu_3825_+	ENSFALG00000013388
chrN00009:clu_3827_+	ENSFALG00000013388
chrN00009:clu_3828_+	ENSFALG00000013388
chrN00009:clu_3836_+	ENSFALG00000023967
chrN00009:clu_3845_+	ENSFALG00000028166
chrN00009:clu_3846_+	ENSFALG00000028166
chrN00009:clu_3847_+	ENSFALG00000028166
chrN00009:clu_3848_+	ENSFALG00000028166
chrN00009:clu_3849_+	ENSFALG00000013461,ENSFALG00000027757
chrN00009:clu_3850_+	ENSFALG00000013461
chrN00009:clu_3851_+	ENSFALG00000013461
chrN00009:clu_3854_+	ENSFALG00000013494
chrN00009:clu_3862_+	ENSFALG00000013514
chrN00009:clu_3863_+	ENSFALG00000013514
chrN00009:clu_3867_+	ENSFALG00000013530
chrN00009:clu_3868_+	ENSFALG00000013530
chrN00009:clu_3869_+	ENSFALG00000013530
chrN00009:clu_3870_+	ENSFALG00000013530
chrN00009:clu_3871_+	ENSFALG00000027670
chrN00010:clu_3877_+	ENSFALG00000023348
chrN00010:clu_3884_+	ENSFALG00000005889
chrN00010:clu_3885_+	ENSFALG00000005889
chrN00010:clu_3886_+	ENSFALG00000005889
chrN00010:clu_3887_+	ENSFALG00000005895
chrN00010:clu_3888_+	ENSFALG00000005895
chrN00010:clu_3889_+	ENSFALG00000005902
chrN00010:clu_3890_+	ENSFALG00000005939
chrN00010:clu_3891_+	ENSFALG00000005939
chrN00010:clu_3892_+	ENSFALG00000005939
chrN00010:clu_3894_+	ENSFALG00000005939
chrN00010:clu_3895_+	ENSFALG00000005939
chrN00010:clu_3900_+	ENSFALG00000028190
chrN00010:clu_3903_+	ENSFALG00000028651
chrN00010:clu_3905_+	ENSFALG00000006062
chrN00010:clu_3906_+	ENSFALG00000006062
chrN00010:clu_3907_+	ENSFALG00000006065
chrN00010:clu_3909_+	ENSFALG00000006065
chrN00010:clu_3914_+	ENSFALG00000006083
chrN00010:clu_3915_+	ENSFALG00000006083
chrN00010:clu_3917_+	ENSFALG00000006083
chrN00010:clu_3922_+	ENSFALG00000006149
chrN00010:clu_3924_+	ENSFALG00000006149
chrN00010:clu_3927_+	ENSFALG00000006167
chrN00010:clu_3928_+	ENSFALG00000006167
chrN00010:clu_3929_+	ENSFALG00000006168
chrN00010:clu_3930_+	ENSFALG00000006168
chrN00010:clu_3932_+	ENSFALG00000006185
chrN00010:clu_3933_+	ENSFALG00000006185
chrN00010:clu_3935_+	ENSFALG00000006185
chrN00010:clu_3936_+	ENSFALG00000028057
chrN00010:clu_3937_+	ENSFALG00000028057
chrN00010:clu_3938_+	ENSFALG00000028057
chrN00010:clu_3942_+	ENSFALG00000006275
chrN00010:clu_3951_+	ENSFALG00000028607
chrN00010:clu_3952_+	ENSFALG00000025737
chrN00010:clu_3953_+	ENSFALG00000025737
chrN00010:clu_3960_+	ENSFALG00000006329
chrN00010:clu_3961_+	ENSFALG00000006343
chrN00010:clu_3962_+	ENSFALG00000006343
chrN00010:clu_3963_+	ENSFALG00000006343
chrN00010:clu_3964_+	ENSFALG00000006343
chrN00010:clu_3966_+	ENSFALG00000023640
chrN00010:clu_3971_+	ENSFALG00000006374
chrN00010:clu_3972_+	ENSFALG00000006374
chrN00010:clu_3973_+	ENSFALG00000006379
chrN00010:clu_3975_+	ENSFALG00000006384
chrN00010:clu_3978_+	ENSFALG00000025478
chrN00010:clu_3979_+	ENSFALG00000006419
chrN00010:clu_3980_+	ENSFALG00000006419
chrN00010:clu_3984_+	ENSFALG00000006453
chrN00010:clu_3987_+	ENSFALG00000006463
chrN00010:clu_3989_+	ENSFALG00000026841
chrN00010:clu_3993_+	ENSFALG00000006479
chrN00010:clu_3994_+	ENSFALG00000006486
chrN00010:clu_3995_+	ENSFALG00000006486
chrN00010:clu_4001_-	ENSFALG00000005757
chrN00010:clu_4002_-	ENSFALG00000005757
chrN00010:clu_4004_-	ENSFALG00000005769
chrN00010:clu_4005_-	ENSFALG00000005769
chrN00010:clu_4006_-	ENSFALG00000023516
chrN00010:clu_4007_-	ENSFALG00000023516
chrN00010:clu_4012_-	ENSFALG00000005847
chrN00010:clu_4013_-	ENSFALG00000005863
chrN00010:clu_4016_-	ENSFALG00000005863
chrN00010:clu_4017_-	ENSFALG00000005863
chrN00010:clu_4018_-	ENSFALG00000005863
chrN00010:clu_4019_-	ENSFALG00000005863
chrN00010:clu_4022_-	ENSFALG00000005931
chrN00010:clu_4023_-	ENSFALG00000005931
chrN00010:clu_4026_-	ENSFALG00000024765
chrN00010:clu_4038_-	ENSFALG00000006073
chrN00010:clu_4039_-	ENSFALG00000006073
chrN00010:clu_4040_-	ENSFALG00000006085
chrN00010:clu_4044_-	ENSFALG00000006142
chrN00010:clu_4047_-	ENSFALG00000026437
chrN00010:clu_4051_-	ENSFALG00000006165
chrN00010:clu_4052_-	ENSFALG00000006165
chrN00010:clu_4054_-	ENSFALG00000006165
chrN00010:clu_4055_-	ENSFALG00000006173
chrN00010:clu_4056_-	ENSFALG00000006173
chrN00010:clu_4057_-	ENSFALG00000006173
chrN00010:clu_4058_-	ENSFALG00000006173
chrN00010:clu_4059_-	ENSFALG00000006194
chrN00010:clu_4060_-	ENSFALG00000006194
chrN00010:clu_4065_-	ENSFALG00000006257
chrN00010:clu_4066_-	ENSFALG00000006257
chrN00010:clu_4067_-	ENSFALG00000006257
chrN00010:clu_4068_-	ENSFALG00000006288
chrN00010:clu_4070_-	ENSFALG00000006302
chrN00010:clu_4071_-	ENSFALG00000006302
chrN00010:clu_4084_-	ENSFALG00000006324
chrN00010:clu_4085_-	ENSFALG00000006324
chrN00010:clu_4086_-	ENSFALG00000006324
chrN00010:clu_4087_-	ENSFALG00000006324
chrN00010:clu_4088_-	ENSFALG00000006324
chrN00010:clu_4091_-	ENSFALG00000006386
chrN00010:clu_4092_-	ENSFALG00000006386
chrN00010:clu_4093_-	ENSFALG00000006386
chrN00010:clu_4094_-	ENSFALG00000006386
chrN00010:clu_4103_-	ENSFALG00000023123
chrN00010:clu_4107_-	ENSFALG00000006447
chrN00010:clu_4108_-	ENSFALG00000006447
chrN00010:clu_4109_-	ENSFALG00000006457
chrN00010:clu_4110_-	ENSFALG00000006457
chrN00010:clu_4114_-	ENSFALG00000006466
chrN00010:clu_4115_-	ENSFALG00000006466
chrN00010:clu_4116_-	ENSFALG00000006466
chrN00011:clu_4136_+	ENSFALG00000011118
chrN00011:clu_4141_+	ENSFALG00000011213
chrN00011:clu_4142_+	ENSFALG00000011213
chrN00011:clu_4144_+	ENSFALG00000011245
chrN00011:clu_4145_+	ENSFALG00000011245
chrN00011:clu_4147_+	ENSFALG00000028025
chrN00011:clu_4149_+	ENSFALG00000027354
chrN00011:clu_4150_+	ENSFALG00000025129
chrN00011:clu_4151_+	ENSFALG00000025129
chrN00011:clu_4152_+	ENSFALG00000011448
chrN00011:clu_4153_+	ENSFALG00000011522
chrN00011:clu_4154_+	ENSFALG00000011522
chrN00011:clu_4156_+	ENSFALG00000011522
chrN00011:clu_4157_+	ENSFALG00000011522
chrN00011:clu_4161_+	ENSFALG00000027989
chrN00011:clu_4163_+	ENSFALG00000011578
chrN00011:clu_4168_+	NA
chrN00011:clu_4170_+	ENSFALG00000011672
chrN00011:clu_4178_+	ENSFALG00000011769
chrN00011:clu_4179_+	ENSFALG00000011769
chrN00011:clu_4187_+	NA
chrN00011:clu_4192_+	ENSFALG00000012007
chrN00011:clu_4193_+	ENSFALG00000012007
chrN00011:clu_4195_+	ENSFALG00000012030
chrN00011:clu_4200_+	ENSFALG00000012112
chrN00011:clu_4201_+	ENSFALG00000012112
chrN00011:clu_4202_+	ENSFALG00000025132
chrN00011:clu_4204_+	ENSFALG00000012160
chrN00011:clu_4209_+	ENSFALG00000025750,ENSFALG00000028650
chrN00011:clu_4224_+	ENSFALG00000012373
chrN00011:clu_4227_+	ENSFALG00000012399
chrN00011:clu_4230_+	ENSFALG00000012420
chrN00011:clu_4231_+	ENSFALG00000012420
chrN00011:clu_4233_+	ENSFALG00000012463
chrN00011:clu_4234_+	ENSFALG00000012463
chrN00011:clu_4241_+	ENSFALG00000012597
chrN00011:clu_4242_+	ENSFALG00000012597
chrN00011:clu_4243_+	ENSFALG00000012597
chrN00011:clu_4245_+	ENSFALG00000012597
chrN00011:clu_4246_+	ENSFALG00000012610
chrN00011:clu_4247_+	ENSFALG00000012610
chrN00011:clu_4248_+	ENSFALG00000012618
chrN00011:clu_4249_+	ENSFALG00000012618
chrN00011:clu_4252_+	ENSFALG00000024018
chrN00011:clu_4253_+	ENSFALG00000024018
chrN00011:clu_4256_+	ENSFALG00000012702
chrN00011:clu_4257_+	ENSFALG00000012712
chrN00011:clu_4258_+	ENSFALG00000012712
chrN00011:clu_4259_+	ENSFALG00000012712
chrN00011:clu_4262_+	ENSFALG00000027831
chrN00011:clu_4263_+	ENSFALG00000027831
chrN00011:clu_4265_+	ENSFALG00000012870
chrN00011:clu_4266_+	ENSFALG00000012870
chrN00011:clu_4268_+	ENSFALG00000012878
chrN00011:clu_4269_+	ENSFALG00000012878
chrN00011:clu_4272_+	ENSFALG00000012966
chrN00011:clu_4274_+	ENSFALG00000012993
chrN00011:clu_4281_-	ENSFALG00000011088
chrN00011:clu_4282_-	ENSFALG00000011088
chrN00011:clu_4283_-	ENSFALG00000011088
chrN00011:clu_4284_-	ENSFALG00000011088
chrN00011:clu_4286_-	ENSFALG00000025970
chrN00011:clu_4291_-	ENSFALG00000011151
chrN00011:clu_4292_-	ENSFALG00000011151
chrN00011:clu_4293_-	ENSFALG00000011196
chrN00011:clu_4297_-	ENSFALG00000011478
chrN00011:clu_4298_-	ENSFALG00000011478
chrN00011:clu_4299_-	ENSFALG00000011478
chrN00011:clu_4300_-	ENSFALG00000011478
chrN00011:clu_4301_-	ENSFALG00000011478
chrN00011:clu_4302_-	ENSFALG00000011478
chrN00011:clu_4303_-	ENSFALG00000011478
chrN00011:clu_4304_-	ENSFALG00000011478
chrN00011:clu_4306_-	ENSFALG00000011530
chrN00011:clu_4307_-	ENSFALG00000011534
chrN00011:clu_4308_-	ENSFALG00000011534
chrN00011:clu_4310_-	ENSFALG00000011534
chrN00011:clu_4315_-	ENSFALG00000023050
chrN00011:clu_4321_-	ENSFALG00000011808
chrN00011:clu_4322_-	ENSFALG00000026434
chrN00011:clu_4324_-	ENSFALG00000011990
chrN00011:clu_4328_-	NA
chrN00011:clu_4329_-	ENSFALG00000023072
chrN00011:clu_4332_-	ENSFALG00000012074
chrN00011:clu_4333_-	ENSFALG00000012074
chrN00011:clu_4334_-	ENSFALG00000012074
chrN00011:clu_4339_-	ENSFALG00000012124
chrN00011:clu_4340_-	ENSFALG00000012124
chrN00011:clu_4341_-	ENSFALG00000012206
chrN00011:clu_4342_-	ENSFALG00000012206
chrN00011:clu_4343_-	ENSFALG00000012209
chrN00011:clu_4348_-	ENSFALG00000022873
chrN00011:clu_4349_-	NA
chrN00011:clu_4351_-	ENSFALG00000012280
chrN00011:clu_4352_-	ENSFALG00000012280
chrN00011:clu_4353_-	ENSFALG00000012280
chrN00011:clu_4354_-	ENSFALG00000012280
chrN00011:clu_4361_-	ENSFALG00000012334
chrN00011:clu_4365_-	NA
chrN00011:clu_4366_-	ENSFALG00000012381
chrN00011:clu_4368_-	ENSFALG00000012386
chrN00011:clu_4370_-	ENSFALG00000024990
chrN00011:clu_4371_-	ENSFALG00000024990
chrN00011:clu_4372_-	ENSFALG00000012423
chrN00011:clu_4376_-	NA
chrN00011:clu_4382_-	ENSFALG00000012532
chrN00011:clu_4383_-	ENSFALG00000012532
chrN00011:clu_4384_-	ENSFALG00000012532
chrN00011:clu_4385_-	ENSFALG00000012532
chrN00011:clu_4386_-	ENSFALG00000012571
chrN00011:clu_4387_-	ENSFALG00000012571
chrN00011:clu_4388_-	ENSFALG00000012571
chrN00011:clu_4390_-	ENSFALG00000012571
chrN00011:clu_4394_-	ENSFALG00000023584
chrN00011:clu_4396_-	ENSFALG00000012590
chrN00011:clu_4397_-	ENSFALG00000012590
chrN00011:clu_4398_-	ENSFALG00000012604
chrN00011:clu_4399_-	ENSFALG00000024901
chrN00011:clu_4402_-	ENSFALG00000012640
chrN00011:clu_4403_-	ENSFALG00000012640
chrN00011:clu_4409_-	NA
chrN00011:clu_4414_-	ENSFALG00000012839
chrN00011:clu_4417_-	ENSFALG00000012839
chrN00011:clu_4419_-	ENSFALG00000027404
chrN00011:clu_4423_-	ENSFALG00000012916
chrN00011:clu_4425_-	ENSFALG00000012916
chrN00011:clu_4429_-	ENSFALG00000013003
chrN00011:clu_4430_-	ENSFALG00000013003
chrN00011:clu_4432_-	ENSFALG00000013013
chrN00011:clu_4433_-	ENSFALG00000013013
chrN00012:clu_4448_-	ENSFALG00000026500
chrN00012:clu_4449_-	ENSFALG00000006869
chrN00012:clu_4451_-	ENSFALG00000006875
chrN00012:clu_4453_-	ENSFALG00000006875
chrN00012:clu_4454_-	ENSFALG00000006875
chrN00012:clu_4455_-	ENSFALG00000006875
chrN00012:clu_4456_-	ENSFALG00000028236,ENSFALG00000006875
chrN00012:clu_4458_-	ENSFALG00000006894
chrN00012:clu_4459_-	ENSFALG00000006900
chrN00012:clu_4464_-	ENSFALG00000006919
chrN00012:clu_4468_-	ENSFALG00000006978
chrN00012:clu_4472_-	ENSFALG00000006991
chrN00012:clu_4473_-	ENSFALG00000006991
chrN00012:clu_4474_-	ENSFALG00000006991
chrN00012:clu_4475_-	ENSFALG00000006991
chrN00012:clu_4478_-	NA
chrN00012:clu_4479_-	ENSFALG00000007040
chrN00012:clu_4480_-	ENSFALG00000007040
chrN00012:clu_4482_-	ENSFALG00000007040
chrN00012:clu_4485_-	ENSFALG00000007089
chrN00012:clu_4486_-	ENSFALG00000007089
chrN00012:clu_4487_-	NA
chrN00012:clu_4488_-	ENSFALG00000007139
chrN00012:clu_4490_-	ENSFALG00000007139
chrN00012:clu_4497_-	ENSFALG00000027261
chrN00012:clu_4498_-	ENSFALG00000027261
chrN00012:clu_4500_-	ENSFALG00000023847
chrN00012:clu_4501_-	ENSFALG00000007263
chrN00012:clu_4504_-	ENSFALG00000007297
chrN00012:clu_4505_-	ENSFALG00000007297
chrN00012:clu_4506_-	ENSFALG00000007297
chrN00012:clu_4507_-	ENSFALG00000007311
chrN00012:clu_4508_-	ENSFALG00000007311
chrN00012:clu_4509_-	ENSFALG00000007311
chrN00012:clu_4510_-	ENSFALG00000023310,ENSFALG00000007320
chrN00012:clu_4511_-	ENSFALG00000007320
chrN00012:clu_4512_-	ENSFALG00000007320
chrN00012:clu_4518_-	ENSFALG00000007388
chrN00012:clu_4521_-	ENSFALG00000007401
chrN00012:clu_4523_-	ENSFALG00000007401
chrN00012:clu_4524_-	ENSFALG00000007401
chrN00012:clu_4525_-	ENSFALG00000007401
chrN00012:clu_4535_-	ENSFALG00000007424
chrN00012:clu_4536_-	ENSFALG00000007424
chrN00012:clu_4537_-	ENSFALG00000007424
chrN00012:clu_4543_-	ENSFALG00000007438
chrN00012:clu_4545_-	ENSFALG00000007463
chrN00012:clu_4546_-	ENSFALG00000025026
chrN00012:clu_4553_-	ENSFALG00000007511
chrN00012:clu_4556_-	ENSFALG00000025906
chrN00012:clu_4559_-	ENSFALG00000007534
chrN00012:clu_4560_-	ENSFALG00000007534
chrN00012:clu_4562_-	ENSFALG00000007534
chrN00012:clu_4564_-	ENSFALG00000024964
chrN00012:clu_4566_-	ENSFALG00000027549
chrN00012:clu_4567_-	ENSFALG00000007591
chrN00012:clu_4568_-	ENSFALG00000007591
chrN00012:clu_4569_-	ENSFALG00000007591
chrN00012:clu_4576_-	ENSFALG00000007679
chrN00012:clu_4578_-	ENSFALG00000007694
chrN00012:clu_4585_-	ENSFALG00000007707
chrN00012:clu_4586_-	ENSFALG00000007707
chrN00012:clu_4587_-	ENSFALG00000007707
chrN00012:clu_4588_-	ENSFALG00000007707
chrN00012:clu_4589_-	ENSFALG00000007707
chrN00012:clu_4591_-	ENSFALG00000028551
chrN00012:clu_4594_-	ENSFALG00000007750
chrN00012:clu_4597_-	ENSFALG00000007768
chrN00012:clu_4603_-	ENSFALG00000028353
chrN00012:clu_4604_-	ENSFALG00000028353
chrN00012:clu_4605_-	ENSFALG00000028353
chrN00012:clu_4606_-	ENSFALG00000023144
chrN00012:clu_4607_-	ENSFALG00000023073
chrN00012:clu_4608_-	ENSFALG00000023073
chrN00012:clu_4610_-	ENSFALG00000007848
chrN00012:clu_4618_-	ENSFALG00000007955
chrN00012:clu_4620_-	ENSFALG00000007955
chrN00012:clu_4621_-	ENSFALG00000007955
chrN00012:clu_4623_-	ENSFALG00000007974
chrN00012:clu_4624_-	ENSFALG00000007974
chrN00012:clu_4625_-	ENSFALG00000007974
chrN00012:clu_4626_-	ENSFALG00000007990
chrN00012:clu_4627_-	ENSFALG00000007990
chrN00012:clu_4628_-	ENSFALG00000007990
chrN00012:clu_4630_-	ENSFALG00000008056
chrN00012:clu_4631_-	ENSFALG00000008056
chrN00012:clu_4632_-	ENSFALG00000008056
chrN00012:clu_4634_-	ENSFALG00000008065
chrN00012:clu_4635_-	ENSFALG00000008065
chrN00012:clu_4636_-	ENSFALG00000008065
chrN00012:clu_4637_-	ENSFALG00000008065
chrN00012:clu_4638_-	ENSFALG00000008093
chrN00012:clu_4645_-	ENSFALG00000008162
chrN00012:clu_4646_-	ENSFALG00000008162
chrN00012:clu_4647_-	ENSFALG00000008162
chrN00012:clu_4649_-	ENSFALG00000008217
chrN00012:clu_4650_-	ENSFALG00000008217
chrN00012:clu_4651_-	ENSFALG00000008223
chrN00012:clu_4653_-	ENSFALG00000008235
chrN00012:clu_4654_-	ENSFALG00000008244
chrN00012:clu_4655_-	ENSFALG00000008244
chrN00012:clu_4656_-	ENSFALG00000008244
chrN00012:clu_4657_-	ENSFALG00000008244
chrN00012:clu_4658_-	ENSFALG00000008244
chrN00012:clu_4659_-	ENSFALG00000008244
chrN00012:clu_4660_-	ENSFALG00000008244
chrN00012:clu_4661_-	ENSFALG00000008244
chrN00012:clu_4662_-	ENSFALG00000008259
chrN00012:clu_4664_-	ENSFALG00000008264
chrN00012:clu_4668_-	ENSFALG00000008264
chrN00012:clu_4671_-	ENSFALG00000008273
chrN00012:clu_4673_-	ENSFALG00000008276
chrN00012:clu_4674_-	ENSFALG00000008276
chrN00012:clu_4675_-	ENSFALG00000008276
chrN00012:clu_4676_-	ENSFALG00000008276
chrN00012:clu_4677_-	ENSFALG00000008276
chrN00012:clu_4678_-	ENSFALG00000008276
chrN00012:clu_4683_-	ENSFALG00000008318
chrN00012:clu_4684_-	ENSFALG00000029052
chrN00012:clu_4686_-	ENSFALG00000029052
chrN00012:clu_4693_-	ENSFALG00000024466
chrN00012:clu_4700_-	ENSFALG00000008641
chrN00012:clu_4701_-	ENSFALG00000008641
chrN00012:clu_4703_-	ENSFALG00000008673
chrN00012:clu_4705_-	ENSFALG00000026179
chrN00012:clu_4706_-	ENSFALG00000026179
chrN00012:clu_4707_-	ENSFALG00000026179
chrN00012:clu_4710_-	ENSFALG00000008734
chrN00012:clu_4711_-	ENSFALG00000008734
chrN00012:clu_4713_-	ENSFALG00000008734
chrN00012:clu_4715_-	ENSFALG00000008802
chrN00012:clu_4716_-	ENSFALG00000008802
chrN00012:clu_4717_-	ENSFALG00000008802
chrN00012:clu_4719_-	ENSFALG00000008802
chrN00012:clu_4720_-	NA
chrN00012:clu_4722_-	ENSFALG00000008856
chrN00012:clu_4723_-	ENSFALG00000008856
chrN00012:clu_4724_-	ENSFALG00000008856
chrN00012:clu_4727_-	ENSFALG00000008936
chrN00012:clu_4728_-	ENSFALG00000008936
chrN00012:clu_4731_-	NA
chrN00012:clu_4733_-	ENSFALG00000025315
chrN00012:clu_4737_-	ENSFALG00000008992
chrN00012:clu_4738_-	ENSFALG00000008992
chrN00012:clu_4739_-	ENSFALG00000008992
chrN00012:clu_4740_-	ENSFALG00000008993
chrN00012:clu_4741_-	NA
chrN00012:clu_4742_-	NA
chrN00012:clu_4743_-	ENSFALG00000008995
chrN00012:clu_4744_-	ENSFALG00000008995
chrN00012:clu_4750_-	ENSFALG00000009048
chrN00012:clu_4751_-	ENSFALG00000009048
chrN00012:clu_4752_-	ENSFALG00000009048
chrN00012:clu_4753_-	ENSFALG00000009048
chrN00012:clu_4761_-	ENSFALG00000009115
chrN00012:clu_4769_-	ENSFALG00000027446
chrN00012:clu_4771_-	ENSFALG00000009141
chrN00012:clu_4773_-	ENSFALG00000009153
chrN00012:clu_4774_-	ENSFALG00000009153
chrN00012:clu_4777_-	ENSFALG00000009189
chrN00012:clu_4778_-	ENSFALG00000009189
chrN00012:clu_4785_-	ENSFALG00000009222
chrN00012:clu_4786_-	ENSFALG00000009228
chrN00012:clu_4791_-	ENSFALG00000009253
chrN00012:clu_4797_-	ENSFALG00000009255
chrN00012:clu_4807_-	ENSFALG00000009273
chrN00012:clu_4808_-	ENSFALG00000009273
chrN00012:clu_4809_-	ENSFALG00000009281
chrN00012:clu_4811_-	ENSFALG00000009290
chrN00012:clu_4812_-	ENSFALG00000009290
chrN00012:clu_4814_-	ENSFALG00000009355
chrN00012:clu_4816_-	ENSFALG00000009368
chrN00012:clu_4825_-	ENSFALG00000009385
chrN00012:clu_4826_-	ENSFALG00000009385
chrN00012:clu_4827_-	ENSFALG00000009385
chrN00012:clu_4829_-	NA
chrN00012:clu_4833_-	ENSFALG00000009403
chrN00012:clu_4835_-	ENSFALG00000023178
chrN00012:clu_4838_-	ENSFALG00000009459
chrN00012:clu_4839_-	ENSFALG00000009459
chrN00012:clu_4848_-	ENSFALG00000023081
chrN00012:clu_4850_-	ENSFALG00000023081
chrN00012:clu_4855_+	ENSFALG00000006809
chrN00012:clu_4859_+	ENSFALG00000006809
chrN00012:clu_4860_+	ENSFALG00000006809
chrN00012:clu_4861_+	ENSFALG00000006809
chrN00012:clu_4862_+	ENSFALG00000006809
chrN00012:clu_4863_+	ENSFALG00000006809
chrN00012:clu_4864_+	ENSFALG00000006809
chrN00012:clu_4865_+	ENSFALG00000006809
chrN00012:clu_4871_+	ENSFALG00000006924
chrN00012:clu_4872_+	ENSFALG00000006944
chrN00012:clu_4873_+	ENSFALG00000027318
chrN00012:clu_4874_+	ENSFALG00000006973
chrN00012:clu_4875_+	ENSFALG00000006986
chrN00012:clu_4876_+	ENSFALG00000006986
chrN00012:clu_4877_+	ENSFALG00000006986
chrN00012:clu_4879_+	ENSFALG00000024243
chrN00012:clu_4880_+	ENSFALG00000024243
chrN00012:clu_4881_+	ENSFALG00000024243
chrN00012:clu_4882_+	ENSFALG00000007071
chrN00012:clu_4885_+	ENSFALG00000007079
chrN00012:clu_4886_+	ENSFALG00000007083
chrN00012:clu_4887_+	ENSFALG00000007083
chrN00012:clu_4894_+	ENSFALG00000007121
chrN00012:clu_4895_+	ENSFALG00000007121
chrN00012:clu_4897_+	ENSFALG00000007133
chrN00012:clu_4899_+	ENSFALG00000023372
chrN00012:clu_4906_+	ENSFALG00000007192
chrN00012:clu_4907_+	ENSFALG00000007192
chrN00012:clu_4908_+	ENSFALG00000007193
chrN00012:clu_4909_+	ENSFALG00000007193
chrN00012:clu_4910_+	ENSFALG00000007195
chrN00012:clu_4911_+	ENSFALG00000007195
chrN00012:clu_4912_+	ENSFALG00000007195
chrN00012:clu_4914_+	ENSFALG00000007198
chrN00012:clu_4915_+	ENSFALG00000007198
chrN00012:clu_4916_+	ENSFALG00000007198
chrN00012:clu_4917_+	ENSFALG00000007203
chrN00012:clu_4918_+	ENSFALG00000007203
chrN00012:clu_4919_+	ENSFALG00000007203
chrN00012:clu_4920_+	ENSFALG00000007203
chrN00012:clu_4921_+	ENSFALG00000023465
chrN00012:clu_4923_+	ENSFALG00000007216
chrN00012:clu_4925_+	ENSFALG00000025410
chrN00012:clu_4928_+	ENSFALG00000007235
