genes	clusters
ENSFALG00000004477	chrN00005:clu_2273_+
ENSFALG00000004479	chrN00020:clu_7340_-,chrN00020:clu_7342_-,chrN00020:clu_7343_-,chrN00020:clu_7344_-
ENSFALG00000004481	chrN00059:clu_15349_-,chrN00059:clu_15350_-
ENSFALG00000004482	chrN00028:clu_9193_+
ENSFALG00000004485	chrN00082:clu_18128_+,chrN00082:clu_18129_+
ENSFALG00000004487	chrN00020:clu_7345_-
ENSFALG00000004488	chrN00059:clu_15287_+
ENSFALG00000004490	chrN00005:clu_2105_-,chrN00005:clu_2106_-,chrN00005:clu_2107_-,chrN00005:clu_2108_-
ENSFALG00000004495	chrN00019:clu_7106_+
ENSFALG00000004497	chrN00005:clu_2278_+
ENSFALG00000004498	chrN00089:clu_18796_-,chrN00089:clu_18797_-,chrN00089:clu_18798_-,chrN00089:clu_18799_-,chrN00089:clu_18800_-,chrN00089:clu_18801_-,chrN00089:clu_18802_-
ENSFALG00000004501	chrN00082:clu_18131_+
ENSFALG00000004506	chrN00020:clu_7352_-
ENSFALG00000004511	chrN00020:clu_7353_-,chrN00020:clu_7354_-,chrN00020:clu_7355_-
ENSFALG00000004521	chrN00082:clu_18144_-,chrN00082:clu_18147_-,chrN00082:clu_18148_-
ENSFALG00000004524	chrN00089:clu_18804_-
ENSFALG00000004525	chrN00254:clu_26285_+,chrN00254:clu_26286_+,chrN00254:clu_26288_+
ENSFALG00000004527	chrN00028:clu_9204_+,chrN00028:clu_9205_+,chrN00028:clu_9206_+
ENSFALG00000004531	chrN00089:clu_18718_+
ENSFALG00000004539	chrN00151:clu_22482_-
ENSFALG00000004543	chrN00395:clu_27819_+
ENSFALG00000004552	chrN00059:clu_15291_+
ENSFALG00000004563	chrN00395:clu_27822_-
ENSFALG00000004575	chrN00059:clu_15293_+
ENSFALG00000004578	chrN00019:clu_7272_-
ENSFALG00000004579	chrN00059:clu_15294_+
ENSFALG00000004580	chrN00020:clu_7465_+
ENSFALG00000004586	chrN00089:clu_18809_-,chrN00089:clu_18810_-,chrN00089:clu_18811_-
ENSFALG00000004589	chrN00089:clu_18813_-,chrN00089:clu_18814_-
ENSFALG00000004597	chrN00395:clu_27820_+
ENSFALG00000004607	chrN00028:clu_9211_+,chrN00028:clu_9213_+,chrN00028:clu_9214_+
ENSFALG00000004612	chrN00059:clu_15297_+
ENSFALG00000004617	chrN00089:clu_18818_-
ENSFALG00000004621	chrN00059:clu_15358_-,chrN00059:clu_15361_-,chrN00059:clu_15363_-
ENSFALG00000004625	chrN00151:clu_22495_-
ENSFALG00000004627	chrN00089:clu_18722_+
ENSFALG00000004630	chrN00027:clu_8784_-,chrN00027:clu_8785_-,chrN00027:clu_8786_-
ENSFALG00000004633	chrN00254:clu_26290_+
ENSFALG00000004644	chrN00254:clu_26307_-,chrN00254:clu_26308_-,chrN00254:clu_26309_-,chrN00254:clu_26310_-
ENSFALG00000004650	chrN00059:clu_15299_+,chrN00059:clu_15300_+
ENSFALG00000004651	chrN00027:clu_8844_+
ENSFALG00000004652	chrN00052:clu_13950_+
ENSFALG00000004654	chrN00052:clu_13951_+
ENSFALG00000004656	chrN00254:clu_26313_-
ENSFALG00000004662	chrN00052:clu_14156_-,chrN00052:clu_14159_-,chrN00052:clu_14160_-
ENSFALG00000004663	chrN00027:clu_8851_+
ENSFALG00000004669	chrN00089:clu_18821_-,chrN00089:clu_18822_-
ENSFALG00000004673	chrN00052:clu_14164_-,chrN00052:clu_14165_-,chrN00052:clu_14166_-
ENSFALG00000004675	chrN00254:clu_26293_+
ENSFALG00000004677	chrN00028:clu_9044_-,chrN00028:clu_9045_-
ENSFALG00000004681	chrN00028:clu_9218_+,chrN00028:clu_9219_+
ENSFALG00000004682	chrN00027:clu_8854_+,chrN00027:clu_8855_+,chrN00027:clu_8856_+,chrN00027:clu_8857_+
ENSFALG00000004685	chrN00089:clu_18823_-,chrN00089:clu_18824_-,chrN00089:clu_18825_-
ENSFALG00000004689	chrN00028:clu_9222_+
ENSFALG00000004700	chrN00027:clu_8795_-,chrN00027:clu_8796_-
ENSFALG00000004710	chrN00027:clu_8798_-,chrN00027:clu_8799_-
ENSFALG00000004718	chrN00027:clu_8802_-
ENSFALG00000004722	chrN00295:clu_26913_-,chrN00295:clu_26914_-,chrN00295:clu_26915_-
ENSFALG00000004725	chrN00027:clu_8803_-,chrN00027:clu_8804_-,chrN00027:clu_8805_-,chrN00027:clu_8806_-
ENSFALG00000004729	chrN00027:clu_8864_+,chrN00027:clu_8866_+,chrN00027:clu_8867_+,chrN00027:clu_8868_+
ENSFALG00000004734	chrN00089:clu_18726_+
ENSFALG00000004736	chrN00254:clu_26296_+,chrN00254:clu_26297_+,chrN00254:clu_26298_+
ENSFALG00000004741	chrN00089:clu_18725_+,chrN00089:clu_18728_+,chrN00089:clu_18730_+
ENSFALG00000004749	chrN00201:clu_24726_-
ENSFALG00000004750	chrN00269:clu_26539_+
ENSFALG00000004755	chrN00295:clu_26925_+
ENSFALG00000004756	chrN00089:clu_18732_+
ENSFALG00000004757	chrN00027:clu_8872_+
ENSFALG00000004760	chrN00166:clu_23277_+,chrN00166:clu_23278_+
ENSFALG00000004763	chrN00254:clu_26302_+
ENSFALG00000004765	chrN00144:clu_22164_-,chrN00144:clu_22165_-,chrN00144:clu_22166_-,chrN00144:clu_22167_-,chrN00144:clu_22168_-,chrN00144:clu_22169_-
ENSFALG00000004766	chrN00295:clu_26926_+,chrN00295:clu_26927_+
ENSFALG00000004778	chrN00166:clu_23228_-,chrN00166:clu_23231_-
ENSFALG00000004785	chrN00089:clu_18735_+,chrN00089:clu_18736_+,chrN00089:clu_18738_+,chrN00089:clu_18739_+,chrN00089:clu_18741_+
ENSFALG00000004786	chrN00166:clu_23279_+,chrN00166:clu_23280_+,chrN00166:clu_23281_+
ENSFALG00000004793	chrN00052:clu_13965_+
ENSFALG00000004795	chrN00028:clu_9047_-
ENSFALG00000004799	chrN00201:clu_24718_+,chrN00201:clu_24721_+,chrN00201:clu_24722_+
ENSFALG00000004802	chrN00059:clu_15365_-
ENSFALG00000004804	chrN00166:clu_23233_-
ENSFALG00000004808	chrN00089:clu_18744_+,chrN00089:clu_18745_+
ENSFALG00000004810	chrN00028:clu_9233_+
ENSFALG00000004818	chrN00052:clu_14189_-,chrN00052:clu_14190_-
ENSFALG00000004826	chrN00089:clu_18835_-,chrN00089:clu_18836_-,chrN00089:clu_18837_-,chrN00089:clu_18839_-,chrN00089:clu_18840_-
ENSFALG00000004831	chrN00059:clu_15368_-
ENSFALG00000004833	chrN00017:clu_6410_-
ENSFALG00000004836	chrN00089:clu_18746_+
ENSFALG00000004843	chrN00059:clu_15370_-
ENSFALG00000004844	chrN00028:clu_9235_+,chrN00028:clu_9236_+,chrN00028:clu_9238_+,chrN00028:clu_9239_+
ENSFALG00000004845	chrN00066:clu_16170_+
ENSFALG00000004847	chrN00027:clu_8813_-,chrN00027:clu_8814_-
ENSFALG00000004855	chrN00166:clu_23235_-
ENSFALG00000004858	chrN00015:clu_5806_-,chrN00015:clu_5808_-,chrN00015:clu_5810_-
ENSFALG00000004860	chrN00051:clu_13772_-,chrN00051:clu_13773_-
ENSFALG00000004861	chrN00028:clu_9241_+
ENSFALG00000004862	chrN00059:clu_15371_-,chrN00059:clu_15372_-,chrN00059:clu_15373_-,chrN00059:clu_15374_-,chrN00059:clu_15375_-,chrN00059:clu_15376_-,chrN00059:clu_15377_-
ENSFALG00000004864	chrN00028:clu_9240_+,chrN00028:clu_9243_+
ENSFALG00000004872	chrN00024:clu_8111_+
ENSFALG00000004873	chrN00051:clu_13776_-,chrN00051:clu_13778_-,chrN00051:clu_13779_-
ENSFALG00000004875	chrN00027:clu_8882_+
ENSFALG00000004878	chrN00015:clu_5812_-,chrN00015:clu_5813_-,chrN00015:clu_5816_-,chrN00015:clu_5817_-
ENSFALG00000004879	chrN00144:clu_22171_-,chrN00144:clu_22172_-,chrN00144:clu_22173_-,chrN00144:clu_22175_-,chrN00144:clu_22176_-,chrN00144:clu_22177_-
ENSFALG00000004880	chrN00166:clu_23283_+
ENSFALG00000004881	chrN00017:clu_6411_-
ENSFALG00000004882	chrN00028:clu_9245_+,chrN00028:clu_9246_+,chrN00028:clu_9247_+,chrN00028:clu_9248_+
ENSFALG00000004887	chrN00027:clu_8883_+
ENSFALG00000004888	chrN00066:clu_16218_-
ENSFALG00000004890	chrN00027:clu_8823_-
ENSFALG00000004895	chrN00051:clu_13864_+,chrN00051:clu_13865_+,chrN00051:clu_13866_+,chrN00051:clu_13867_+,chrN00051:clu_13868_+
ENSFALG00000004897	chrN00024:clu_8112_+
ENSFALG00000004898	chrN00166:clu_23288_+
ENSFALG00000004902	chrN00066:clu_16222_-
ENSFALG00000004912	chrN00015:clu_6004_+
ENSFALG00000004914	chrN00051:clu_13870_+,chrN00051:clu_13871_+
ENSFALG00000004916	chrN00089:clu_18748_+
ENSFALG00000004919	chrN00051:clu_13870_+,chrN00051:clu_13871_+
ENSFALG00000004921	chrN00017:clu_6544_+
ENSFALG00000004923	chrN00024:clu_8117_+,chrN00024:clu_8118_+,chrN00024:clu_8119_+
ENSFALG00000004926	chrN00052:clu_14191_-
ENSFALG00000004928	chrN00059:clu_15303_+
ENSFALG00000004931	chrN00017:clu_6425_-,chrN00017:clu_6426_-
ENSFALG00000004932	chrN00015:clu_6008_+
ENSFALG00000004938	chrN00066:clu_16173_+
ENSFALG00000004939	chrN00052:clu_14195_-
ENSFALG00000004940	chrN00238:clu_25923_+,chrN00238:clu_25924_+,chrN00238:clu_25925_+
ENSFALG00000004944	chrN00089:clu_18844_-,chrN00089:clu_18845_-
ENSFALG00000004945	chrN00302:clu_27042_+,chrN00302:clu_27043_+
ENSFALG00000004950	chrN00024:clu_8123_+,chrN00024:clu_8124_+,chrN00024:clu_8125_+,chrN00024:clu_8126_+,chrN00024:clu_8127_+
ENSFALG00000004951	chrN00321:clu_27293_+
ENSFALG00000004952	chrN00015:clu_6013_+,chrN00015:clu_6014_+,chrN00015:clu_6015_+,chrN00015:clu_6016_+
ENSFALG00000004956	chrN00015:clu_5820_-,chrN00015:clu_5821_-,chrN00015:clu_5822_-
ENSFALG00000004962	chrN00238:clu_25930_-,chrN00238:clu_25931_-,chrN00238:clu_25932_-,chrN00238:clu_25933_-
ENSFALG00000004964	chrN00017:clu_6429_-
ENSFALG00000004969	chrN00051:clu_13878_+
ENSFALG00000004970	chrN00321:clu_27294_+,chrN00321:clu_27295_+
ENSFALG00000004978	chrN00017:clu_6555_+,chrN00017:clu_6557_+,chrN00017:clu_6558_+,chrN00017:clu_6559_+
ENSFALG00000004979	chrN00015:clu_5823_-,chrN00015:clu_5824_-
ENSFALG00000004981	chrN00051:clu_13786_-
ENSFALG00000004983	chrN00158:clu_22779_+,chrN00158:clu_22780_+,chrN00200:clu_24711_+
ENSFALG00000004984	chrN00052:clu_13980_+,chrN00052:clu_13981_+,chrN00052:clu_13982_+
ENSFALG00000004985	chrN00144:clu_22133_+
ENSFALG00000004986	chrN00015:clu_5825_-,chrN00015:clu_5826_-
ENSFALG00000004987	chrN00017:clu_6562_+,chrN00017:clu_6564_+
ENSFALG00000004993	chrN00028:clu_9252_+,chrN00028:clu_9253_+
ENSFALG00000004996	chrN00321:clu_27298_+
ENSFALG00000004998	chrN00089:clu_18750_+
ENSFALG00000005003	chrN00017:clu_6432_-,chrN00017:clu_6434_-
ENSFALG00000005018	chrN00066:clu_16175_+,chrN00066:clu_16176_+,chrN00066:clu_16177_+
ENSFALG00000005021	chrN00017:clu_6435_-,chrN00017:clu_6436_-,chrN00017:clu_6437_-,chrN00017:clu_6438_-,chrN00017:clu_6439_-
ENSFALG00000005023	chrN00081:clu_18071_+
ENSFALG00000005026	chrN00051:clu_13790_-
ENSFALG00000005028	chrN00089:clu_18753_+
ENSFALG00000005035	chrN00238:clu_25935_-,chrN00238:clu_25936_-,chrN00238:clu_25937_-,chrN00238:clu_25938_-,chrN00238:clu_25939_-,chrN00238:clu_25940_-,chrN00238:clu_25941_-,chrN00238:clu_25942_-,chrN00238:clu_25943_-,chrN00238:clu_25944_-
ENSFALG00000005037	chrN00024:clu_8256_-,chrN00024:clu_8257_-
ENSFALG00000005040	chrN00052:clu_14198_-,chrN00052:clu_14200_-
ENSFALG00000005041	chrN00051:clu_13879_+,chrN00051:clu_13880_+
ENSFALG00000005043	chrN00028:clu_9256_+,chrN00028:clu_9257_+,chrN00028:clu_9258_+,chrN00028:clu_9259_+,chrN00028:clu_9260_+,chrN00028:clu_9261_+,chrN00028:clu_9262_+
ENSFALG00000005050	chrN00015:clu_5834_-
ENSFALG00000005053	chrN00081:clu_18097_-,chrN00081:clu_18098_-,chrN00081:clu_18099_-
ENSFALG00000005056	chrN00158:clu_22783_+,chrN00158:clu_22784_+
ENSFALG00000005059	chrN00066:clu_16177_+
ENSFALG00000005060	chrN00051:clu_13881_+
ENSFALG00000005061	chrN00166:clu_23243_-,chrN00166:clu_23244_-,chrN00166:clu_23245_-
ENSFALG00000005065	chrN00302:clu_27052_-,chrN00302:clu_27053_-
ENSFALG00000005068	chrN00027:clu_8827_-
ENSFALG00000005071	chrN00059:clu_15304_+,chrN00059:clu_15305_+,chrN00059:clu_15306_+
ENSFALG00000005077	chrN00027:clu_8884_+
ENSFALG00000005084	chrN00015:clu_6022_+,chrN00015:clu_6023_+
ENSFALG00000005088	chrN00166:clu_23247_-,chrN00166:clu_23248_-
ENSFALG00000005089	chrN00089:clu_18857_-,chrN00089:clu_18858_-,chrN00089:clu_18859_-
ENSFALG00000005093	chrN00294:clu_26904_-,chrN00294:clu_26905_-
ENSFALG00000005095	chrN00066:clu_16180_+,chrN00066:clu_16181_+,chrN00066:clu_16182_+
ENSFALG00000005099	chrN00089:clu_18760_+,chrN00089:clu_18761_+
ENSFALG00000005107	chrN00015:clu_5842_-
ENSFALG00000005109	chrN00049:clu_13463_+,chrN00049:clu_13465_+,chrN00049:clu_13467_+
ENSFALG00000005112	chrN00144:clu_22181_-,chrN00144:clu_22182_-
ENSFALG00000005116	chrN00302:clu_27054_-
ENSFALG00000005119	chrN00066:clu_16228_-
ENSFALG00000005121	chrN00089:clu_18860_-
ENSFALG00000005125	chrN00027:clu_8892_+,chrN00027:clu_8895_+,chrN00027:clu_8896_+,chrN00027:clu_8897_+,chrN00027:clu_8898_+
ENSFALG00000005126	chrN00238:clu_25926_+
ENSFALG00000005131	chrN00081:clu_18100_-
ENSFALG00000005132	chrN00144:clu_22191_-,chrN00144:clu_22193_-
ENSFALG00000005134	chrN00089:clu_18861_-
ENSFALG00000005139	chrN00017:clu_6573_+
ENSFALG00000005141	chrN00015:clu_6030_+
ENSFALG00000005143	chrN00081:clu_18105_-,chrN00081:clu_18106_-
ENSFALG00000005146	chrN00066:clu_16232_-,chrN00066:clu_16233_-,chrN00066:clu_16234_-
ENSFALG00000005150	chrN00089:clu_18763_+,chrN00089:clu_18764_+,chrN00089:clu_18767_+
ENSFALG00000005153	chrN00049:clu_13470_+,chrN00049:clu_13471_+
ENSFALG00000005156	chrN00027:clu_8832_-,chrN00027:clu_8833_-
ENSFALG00000005157	chrN00059:clu_15308_+
ENSFALG00000005162	chrN00238:clu_25947_-,chrN00238:clu_25948_-
ENSFALG00000005171	chrN00051:clu_13891_+
ENSFALG00000005183	chrN00158:clu_22808_-
ENSFALG00000005189	chrN00015:clu_5847_-
ENSFALG00000005197	chrN00049:clu_13553_-,chrN00049:clu_13554_-,chrN00049:clu_13555_-,chrN00049:clu_13556_-
ENSFALG00000005198	chrN00024:clu_8267_-
ENSFALG00000005205	chrN00089:clu_18862_-,chrN00089:clu_18864_-
ENSFALG00000005206	chrN00166:clu_23250_-
ENSFALG00000005213	chrN00027:clu_8899_+
ENSFALG00000005215	chrN00051:clu_13794_-
ENSFALG00000005219	chrN00059:clu_15310_+
ENSFALG00000005229	chrN00024:clu_8143_+,chrN00024:clu_8144_+,chrN00024:clu_8145_+
ENSFALG00000005230	chrN00089:clu_18770_+
ENSFALG00000005233	chrN00052:clu_14203_-,chrN00052:clu_14204_-,chrN00052:clu_14205_-
ENSFALG00000005234	chrN00070:clu_16790_-
ENSFALG00000005237	chrN00066:clu_16189_+,chrN00066:clu_16190_+,chrN00066:clu_16191_+,chrN00066:clu_16192_+
ENSFALG00000005238	chrN00081:clu_18086_+,chrN00081:clu_18087_+,chrN00081:clu_18088_+
ENSFALG00000005240	chrN00144:clu_22138_+,chrN00144:clu_22140_+
ENSFALG00000005248	chrN00052:clu_13998_+,chrN00052:clu_13999_+,chrN00052:clu_14000_+
ENSFALG00000005249	chrN00089:clu_18772_+,chrN00089:clu_18773_+
ENSFALG00000005252	chrN00049:clu_13559_-,chrN00049:clu_13560_-,chrN00049:clu_13561_-,chrN00049:clu_13562_-
ENSFALG00000005255	chrN00017:clu_6442_-
ENSFALG00000005261	chrN00059:clu_15313_+
ENSFALG00000005264	chrN00015:clu_6037_+
ENSFALG00000005265	chrN00017:clu_6574_+
ENSFALG00000005267	chrN00166:clu_23255_-
ENSFALG00000005270	chrN00052:clu_14208_-,chrN00052:clu_14212_-
ENSFALG00000005280	chrN00015:clu_5852_-
ENSFALG00000005281	chrN00153:clu_28643_+,chrN00153:clu_28645_+
ENSFALG00000005282	chrN00089:clu_18868_-
ENSFALG00000005289	chrN00066:clu_16192_+
ENSFALG00000005290	chrN00089:clu_18869_-
ENSFALG00000005295	chrN00024:clu_8271_-,chrN00024:clu_8272_-
ENSFALG00000005296	chrN00089:clu_18779_+,chrN00089:clu_18780_+
ENSFALG00000005297	chrN00144:clu_22200_-,chrN00144:clu_22201_-
ENSFALG00000005300	chrN00015:clu_5854_-,chrN00015:clu_5855_-,chrN00015:clu_5856_-,chrN00015:clu_5857_-,chrN00015:clu_5858_-,chrN00015:clu_5859_-
ENSFALG00000005304	chrN00017:clu_6580_+
ENSFALG00000005306	chrN00049:clu_13564_-
ENSFALG00000005315	chrN00099:clu_19617_-
ENSFALG00000005325	chrN00138:clu_21896_+
ENSFALG00000005326	chrN00052:clu_14221_-
ENSFALG00000005336	chrN00196:clu_24537_-,chrN00196:clu_24538_-
ENSFALG00000005337	chrN00051:clu_13896_+,chrN00051:clu_13897_+
ENSFALG00000005338	chrN00017:clu_6582_+
ENSFALG00000005343	chrN00024:clu_8274_-
ENSFALG00000005346	chrN00089:clu_18783_+
ENSFALG00000005348	chrN00144:clu_22203_-,chrN00144:clu_22207_-
ENSFALG00000005352	chrN00166:clu_23262_-,chrN00166:clu_23263_-,chrN00166:clu_23264_-,chrN00166:clu_23265_-
ENSFALG00000005356	chrN00066:clu_16201_+
ENSFALG00000005360	chrN00099:clu_19622_-
ENSFALG00000005361	chrN00144:clu_22213_-
ENSFALG00000005362	chrN00015:clu_5862_-,chrN00015:clu_5863_-,chrN00015:clu_5864_-
ENSFALG00000005365	chrN00052:clu_14223_-,chrN00052:clu_14224_-
ENSFALG00000005367	chrN00066:clu_16203_+,chrN00066:clu_16204_+,chrN00066:clu_16205_+
ENSFALG00000005368	chrN00049:clu_13569_-,chrN00049:clu_13571_-,chrN00049:clu_13572_-
ENSFALG00000005370	chrN00089:clu_18874_-,chrN00089:clu_18878_-
ENSFALG00000005371	chrN00099:clu_19589_+
ENSFALG00000005375	chrN00024:clu_8276_-
ENSFALG00000005376	chrN00015:clu_6040_+
ENSFALG00000005379	chrN00017:clu_6453_-,chrN00017:clu_6454_-
ENSFALG00000005380	chrN00070:clu_16734_+,chrN00070:clu_16735_+,chrN00070:clu_16736_+
ENSFALG00000005381	chrN00089:clu_18784_+
ENSFALG00000005384	chrN00015:clu_6042_+,chrN00015:clu_6045_+
ENSFALG00000005386	chrN00196:clu_24510_+
ENSFALG00000005391	chrN00144:clu_22143_+
ENSFALG00000005394	chrN00070:clu_16793_-,chrN00070:clu_16794_-,chrN00070:clu_16797_-,chrN00070:clu_16800_-
ENSFALG00000005396	chrN00024:clu_8154_+
ENSFALG00000005398	chrN00059:clu_15317_+,chrN00059:clu_15318_+
ENSFALG00000005400	chrN00064:clu_15911_-,chrN00064:clu_15913_-
ENSFALG00000005401	chrN00144:clu_22143_+
ENSFALG00000005403	chrN00017:clu_6456_-,chrN00017:clu_6458_-
ENSFALG00000005407	chrN00015:clu_6048_+,chrN00015:clu_6049_+
ENSFALG00000005410	chrN00049:clu_13573_-,chrN00049:clu_13574_-,chrN00049:clu_13575_-
ENSFALG00000005422	chrN00052:clu_14011_+,chrN00052:clu_14012_+
ENSFALG00000005424	chrN00064:clu_15797_+,chrN00064:clu_15798_+,chrN00064:clu_15799_+
ENSFALG00000005433	chrN00064:clu_15914_-
ENSFALG00000005437	chrN00144:clu_22147_+,chrN00144:clu_22148_+
ENSFALG00000005438	chrN00017:clu_6601_+
ENSFALG00000005439	chrN00070:clu_16808_-,chrN00070:clu_16809_-,chrN00070:clu_16810_-
ENSFALG00000005440	chrN00051:clu_13803_-,chrN00051:clu_13804_-
ENSFALG00000005443	chrN00138:clu_21874_-
ENSFALG00000005446	chrN00017:clu_6461_-,chrN00017:clu_6462_-
ENSFALG00000005447	chrN00070:clu_16811_-,chrN00070:clu_16812_-,chrN00070:clu_16814_-
ENSFALG00000005450	chrN00144:clu_22220_-,chrN00144:clu_22221_-,chrN00144:clu_22222_-
ENSFALG00000005463	chrN00049:clu_13580_-,chrN00049:clu_13581_-,chrN00049:clu_13583_-,chrN00049:clu_13584_-,chrN00049:clu_13585_-,chrN00049:clu_13586_-,chrN00049:clu_13587_-
ENSFALG00000005464	chrN00070:clu_16754_+,chrN00070:clu_16755_+,chrN00070:clu_16756_+
ENSFALG00000005467	chrN00024:clu_8284_-
ENSFALG00000005469	chrN00144:clu_22150_+,chrN00144:clu_22151_+
ENSFALG00000005470	chrN00059:clu_15320_+
ENSFALG00000005475	chrN00070:clu_16821_-
ENSFALG00000005476	chrN00015:clu_5867_-,chrN00015:clu_5868_-,chrN00015:clu_5869_-,chrN00015:clu_5870_-,chrN00015:clu_5871_-
ENSFALG00000005477	chrN00099:clu_19593_+,chrN00099:clu_19594_+,chrN00099:clu_19595_+
ENSFALG00000005480	chrN00196:clu_24514_+
ENSFALG00000005482	chrN00024:clu_8284_-
ENSFALG00000005491	chrN00064:clu_15916_-,chrN00064:clu_15917_-,chrN00064:clu_15919_-
ENSFALG00000005497	chrN00024:clu_8285_-
ENSFALG00000005510	chrN00024:clu_8159_+,chrN00024:clu_8161_+,chrN00024:clu_8162_+
ENSFALG00000005512	chrN00059:clu_15389_-
ENSFALG00000005516	chrN00017:clu_6611_+
ENSFALG00000005521	chrN00144:clu_22155_+,chrN00144:clu_22158_+
ENSFALG00000005530	chrN00064:clu_15818_+
ENSFALG00000005531	chrN00052:clu_14230_-,chrN00052:clu_14231_-
ENSFALG00000005532	chrN00138:clu_21886_-,chrN00138:clu_21888_-
ENSFALG00000005538	chrN00017:clu_6612_+,chrN00017:clu_6613_+
ENSFALG00000005539	chrN00017:clu_6468_-
ENSFALG00000005540	chrN00017:clu_6614_+,chrN00017:clu_6615_+
ENSFALG00000005541	chrN00251:clu_26220_-
ENSFALG00000005542	chrN00070:clu_16825_-
ENSFALG00000005545	chrN00099:clu_19635_-,chrN00099:clu_19636_-
ENSFALG00000005547	chrN00070:clu_16773_+,chrN00070:clu_16774_+,chrN00070:clu_16776_+,chrN00070:clu_16777_+,chrN00070:clu_16778_+,chrN00070:clu_16779_+
ENSFALG00000005548	chrN00064:clu_15923_-
ENSFALG00000005549	chrN00059:clu_15390_-
ENSFALG00000005551	chrN00024:clu_8165_+,chrN00024:clu_8168_+
ENSFALG00000005552	chrN00070:clu_16827_-
ENSFALG00000005554	chrN00017:clu_6471_-
ENSFALG00000005557	chrN00059:clu_15391_-
ENSFALG00000005559	chrN00064:clu_15820_+,chrN00064:clu_15821_+,chrN00064:clu_15822_+,chrN00064:clu_15823_+
ENSFALG00000005560	chrN00049:clu_13491_+
ENSFALG00000005563	chrN00051:clu_13906_+,chrN00051:clu_13907_+
ENSFALG00000005565	chrN00052:clu_14232_-,chrN00052:clu_14234_-
ENSFALG00000005566	chrN00059:clu_15323_+
ENSFALG00000005568	chrN00099:clu_19598_+,chrN00099:clu_19599_+
ENSFALG00000005571	chrN00017:clu_6473_-,chrN00017:clu_6475_-,chrN00017:clu_6477_-
ENSFALG00000005574	chrN00059:clu_15397_-,chrN00059:clu_15398_-
ENSFALG00000005575	chrN00052:clu_14235_-,chrN00052:clu_14236_-
ENSFALG00000005577	chrN00099:clu_19639_-,chrN00099:clu_19640_-
ENSFALG00000005579	chrN00144:clu_22160_+,chrN00144:clu_22161_+
ENSFALG00000005583	chrN00064:clu_15824_+,chrN00064:clu_15825_+
ENSFALG00000005584	chrN00015:clu_6055_+,chrN00015:clu_6056_+,chrN00015:clu_6057_+
ENSFALG00000005587	chrN00052:clu_14238_-,chrN00052:clu_14239_-
ENSFALG00000005593	chrN00051:clu_13813_-,chrN00051:clu_13814_-
ENSFALG00000005607	chrN00099:clu_19642_-,chrN00099:clu_19643_-,chrN00099:clu_19646_-
ENSFALG00000005608	chrN00251:clu_26228_-,chrN00251:clu_26229_-,chrN00251:clu_26230_-
ENSFALG00000005609	chrN00024:clu_8170_+,chrN00024:clu_8171_+
ENSFALG00000005610	chrN00015:clu_5879_-
ENSFALG00000005615	chrN00017:clu_6487_-,chrN00017:clu_6488_-
ENSFALG00000005619	chrN00024:clu_8290_-
ENSFALG00000005621	chrN00099:clu_19602_+
ENSFALG00000005627	chrN00059:clu_15401_-
ENSFALG00000005628	chrN00099:clu_19605_+,chrN00099:clu_19606_+,chrN00099:clu_19607_+
ENSFALG00000005631	chrN00138:clu_21892_-,chrN00138:clu_21893_-
ENSFALG00000005636	chrN00017:clu_6616_+
ENSFALG00000005637	chrN00064:clu_15829_+
ENSFALG00000005638	chrN00070:clu_16782_+,chrN00070:clu_16783_+
ENSFALG00000005640	chrN00052:clu_14022_+,chrN00052:clu_14023_+
ENSFALG00000005643	chrN00064:clu_15926_-
ENSFALG00000005644	chrN00024:clu_8175_+,chrN00024:clu_8176_+,chrN00024:clu_8177_+,chrN00024:clu_8178_+
ENSFALG00000005645	chrN00051:clu_13908_+
ENSFALG00000005648	chrN00196:clu_24549_-,chrN00196:clu_24550_-,chrN00196:clu_24551_-
ENSFALG00000005651	chrN00064:clu_15831_+
ENSFALG00000005653	chrN00015:clu_6061_+,chrN00015:clu_6062_+,chrN00015:clu_6063_+,chrN00015:clu_6064_+,chrN00015:clu_6065_+
ENSFALG00000005654	chrN00024:clu_8180_+,chrN00024:clu_8181_+
ENSFALG00000005659	chrN00015:clu_5884_-,chrN00015:clu_5885_-,chrN00015:clu_5886_-
ENSFALG00000005661	chrN00051:clu_13815_-
ENSFALG00000005662	chrN00017:clu_6620_+,chrN00017:clu_6621_+,chrN00017:clu_6622_+
ENSFALG00000005669	chrN00051:clu_13911_+
ENSFALG00000005670	chrN00059:clu_15403_-,chrN00059:clu_15404_-
ENSFALG00000005676	chrN00024:clu_8183_+,chrN00024:clu_8185_+
ENSFALG00000005680	chrN00196:clu_24553_-,chrN00196:clu_24554_-
ENSFALG00000005683	chrN00015:clu_6070_+
ENSFALG00000005685	chrN00051:clu_13912_+,chrN00051:clu_13913_+
ENSFALG00000005701	chrN00024:clu_8296_-
ENSFALG00000005705	chrN00049:clu_13498_+,chrN00049:clu_13499_+,chrN00049:clu_13500_+,chrN00049:clu_13502_+
ENSFALG00000005709	chrN00017:clu_6629_+
ENSFALG00000005715	chrN00049:clu_13609_-,chrN00049:clu_13610_-,chrN00049:clu_13611_-
ENSFALG00000005716	chrN00017:clu_6630_+
ENSFALG00000005723	chrN00051:clu_13820_-,chrN00051:clu_13821_-,chrN00051:clu_13822_-,chrN00051:clu_13823_-
