genes	clusters
ENSFALG00000004464	chrN00028:clu_9191_+,chrN00028:clu_9192_+
ENSFALG00000004465	chrN00005:clu_2101_-
ENSFALG00000004468	chrN00089:clu_18789_-,chrN00089:clu_18790_-
ENSFALG00000004477	chrN00005:clu_2273_+
ENSFALG00000004481	chrN00059:clu_15349_-,chrN00059:clu_15350_-
ENSFALG00000004488	chrN00059:clu_15287_+
ENSFALG00000004490	chrN00005:clu_2105_-,chrN00005:clu_2106_-,chrN00005:clu_2108_-
ENSFALG00000004497	chrN00005:clu_2278_+
ENSFALG00000004498	chrN00089:clu_18796_-,chrN00089:clu_18797_-,chrN00089:clu_18798_-,chrN00089:clu_18799_-,chrN00089:clu_18801_-,chrN00089:clu_18802_-
ENSFALG00000004501	chrN00082:clu_18131_+
ENSFALG00000004511	chrN00020:clu_7353_-,chrN00020:clu_7354_-
ENSFALG00000004521	chrN00082:clu_18144_-,chrN00082:clu_18147_-,chrN00082:clu_18148_-
ENSFALG00000004525	chrN00254:clu_26288_+
ENSFALG00000004527	chrN00028:clu_9204_+,chrN00028:clu_9205_+,chrN00028:clu_9206_+
ENSFALG00000004531	chrN00089:clu_18718_+
ENSFALG00000004543	chrN00395:clu_27819_+
ENSFALG00000004552	chrN00059:clu_15291_+
ENSFALG00000004563	chrN00395:clu_27822_-
ENSFALG00000004567	chrN00059:clu_15354_-
ENSFALG00000004576	chrN00020:clu_7462_+
ENSFALG00000004579	chrN00059:clu_15294_+,chrN00059:clu_15296_+
ENSFALG00000004586	chrN00089:clu_18809_-,chrN00089:clu_18810_-,chrN00089:clu_18811_-,chrN00089:clu_18812_-
ENSFALG00000004597	chrN00395:clu_27820_+
ENSFALG00000004612	chrN00059:clu_15297_+
ENSFALG00000004617	chrN00089:clu_18818_-
ENSFALG00000004625	chrN00151:clu_22495_-
ENSFALG00000004627	chrN00089:clu_18722_+
ENSFALG00000004633	chrN00254:clu_26290_+,chrN00254:clu_26292_+
ENSFALG00000004644	chrN00254:clu_26308_-,chrN00254:clu_26310_-
ENSFALG00000004645	chrN00089:clu_18819_-
ENSFALG00000004651	chrN00027:clu_8844_+
ENSFALG00000004654	chrN00052:clu_13951_+
ENSFALG00000004655	chrN00027:clu_8849_+
ENSFALG00000004656	chrN00254:clu_26312_-,chrN00254:clu_26313_-
ENSFALG00000004663	chrN00027:clu_8851_+
ENSFALG00000004664	chrN00052:clu_14162_-
ENSFALG00000004669	chrN00089:clu_18821_-,chrN00089:clu_18822_-
ENSFALG00000004673	chrN00052:clu_14164_-,chrN00052:clu_14165_-,chrN00052:clu_14166_-,chrN00052:clu_14167_-
ENSFALG00000004675	chrN00254:clu_26293_+
ENSFALG00000004677	chrN00028:clu_9044_-,chrN00028:clu_9045_-
ENSFALG00000004681	chrN00028:clu_9218_+
ENSFALG00000004682	chrN00027:clu_8855_+,chrN00027:clu_8856_+
ENSFALG00000004685	chrN00089:clu_18823_-,chrN00089:clu_18824_-,chrN00089:clu_18825_-,chrN00089:clu_18826_-
ENSFALG00000004689	chrN00028:clu_9222_+
ENSFALG00000004700	chrN00027:clu_8797_-
ENSFALG00000004707	chrN00052:clu_13958_+
ENSFALG00000004710	chrN00027:clu_8799_-
ENSFALG00000004718	chrN00027:clu_8800_-,chrN00027:clu_8801_-,chrN00027:clu_8802_-
ENSFALG00000004722	chrN00295:clu_26913_-,chrN00295:clu_26914_-,chrN00295:clu_26915_-
ENSFALG00000004729	chrN00027:clu_8864_+,chrN00027:clu_8866_+,chrN00027:clu_8868_+
ENSFALG00000004736	chrN00254:clu_26296_+,chrN00254:clu_26297_+,chrN00254:clu_26298_+
ENSFALG00000004741	chrN00089:clu_18725_+,chrN00089:clu_18728_+,chrN00089:clu_18729_+,chrN00089:clu_18730_+
ENSFALG00000004742	chrN00166:clu_23270_+,chrN00166:clu_23271_+,chrN00166:clu_23272_+
ENSFALG00000004749	chrN00201:clu_24726_-
ENSFALG00000004755	chrN00295:clu_26925_+
ENSFALG00000004757	chrN00027:clu_8872_+
ENSFALG00000004760	chrN00166:clu_23277_+,chrN00166:clu_23278_+
ENSFALG00000004762	chrN00052:clu_14181_-,chrN00052:clu_14182_-,chrN00052:clu_14183_-,chrN00052:clu_14185_-
ENSFALG00000004763	chrN00254:clu_26301_+,chrN00254:clu_26302_+
ENSFALG00000004765	chrN00144:clu_22164_-,chrN00144:clu_22165_-,chrN00144:clu_22166_-,chrN00144:clu_22167_-,chrN00144:clu_22168_-
ENSFALG00000004768	chrN00201:clu_24729_-
ENSFALG00000004785	chrN00089:clu_18735_+,chrN00089:clu_18736_+,chrN00089:clu_18738_+,chrN00089:clu_18739_+,chrN00089:clu_18740_+,chrN00089:clu_18741_+
ENSFALG00000004786	chrN00166:clu_23280_+,chrN00166:clu_23281_+
ENSFALG00000004793	chrN00052:clu_13965_+
ENSFALG00000004795	chrN00028:clu_9047_-
ENSFALG00000004799	chrN00201:clu_24718_+,chrN00201:clu_24721_+,chrN00201:clu_24722_+
ENSFALG00000004800	chrN00027:clu_8810_-
ENSFALG00000004808	chrN00089:clu_18745_+
ENSFALG00000004818	chrN00052:clu_14188_-,chrN00052:clu_14189_-,chrN00052:clu_14190_-
ENSFALG00000004826	chrN00089:clu_18835_-,chrN00089:clu_18836_-,chrN00089:clu_18837_-,chrN00089:clu_18839_-,chrN00089:clu_18840_-
ENSFALG00000004836	chrN00089:clu_18746_+
ENSFALG00000004843	chrN00059:clu_15370_-
ENSFALG00000004844	chrN00028:clu_9235_+,chrN00028:clu_9236_+,chrN00028:clu_9238_+,chrN00028:clu_9239_+
ENSFALG00000004847	chrN00027:clu_8814_-,chrN00027:clu_8815_-
ENSFALG00000004852	chrN00051:clu_13765_-,chrN00051:clu_13766_-,chrN00051:clu_13767_-,chrN00051:clu_13768_-,chrN00051:clu_13769_-
ENSFALG00000004855	chrN00166:clu_23234_-
ENSFALG00000004858	chrN00015:clu_5806_-,chrN00015:clu_5808_-,chrN00015:clu_5810_-
ENSFALG00000004860	chrN00051:clu_13771_-,chrN00051:clu_13772_-,chrN00051:clu_13773_-,chrN00051:clu_13774_-
ENSFALG00000004861	chrN00028:clu_9241_+
ENSFALG00000004862	chrN00059:clu_15371_-,chrN00059:clu_15373_-,chrN00059:clu_15374_-,chrN00059:clu_15376_-,chrN00059:clu_15377_-
ENSFALG00000004864	chrN00028:clu_9240_+,chrN00028:clu_9243_+
ENSFALG00000004869	chrN00254:clu_26304_+,chrN00254:clu_26305_+
ENSFALG00000004872	chrN00024:clu_8111_+
ENSFALG00000004873	chrN00051:clu_13776_-,chrN00051:clu_13777_-,chrN00051:clu_13778_-,chrN00051:clu_13779_-
ENSFALG00000004875	chrN00027:clu_8882_+
ENSFALG00000004878	chrN00015:clu_5812_-,chrN00015:clu_5813_-,chrN00015:clu_5815_-,chrN00015:clu_5816_-,chrN00015:clu_5817_-
ENSFALG00000004879	chrN00144:clu_22171_-,chrN00144:clu_22175_-,chrN00144:clu_22176_-
ENSFALG00000004880	chrN00166:clu_23283_+
ENSFALG00000004882	chrN00028:clu_9246_+,chrN00028:clu_9247_+,chrN00028:clu_9248_+,chrN00028:clu_9250_+
ENSFALG00000004885	chrN00017:clu_6539_+
ENSFALG00000004887	chrN00027:clu_8883_+
ENSFALG00000004888	chrN00066:clu_16217_-,chrN00066:clu_16218_-
ENSFALG00000004890	chrN00027:clu_8823_-
ENSFALG00000004895	chrN00051:clu_13864_+,chrN00051:clu_13865_+,chrN00051:clu_13866_+,chrN00051:clu_13867_+,chrN00051:clu_13868_+
ENSFALG00000004897	chrN00024:clu_8112_+
ENSFALG00000004902	chrN00066:clu_16222_-
ENSFALG00000004916	chrN00089:clu_18748_+
ENSFALG00000004923	chrN00024:clu_8117_+,chrN00024:clu_8119_+
ENSFALG00000004925	chrN00024:clu_8121_+
ENSFALG00000004926	chrN00052:clu_14191_-,chrN00052:clu_14193_-
ENSFALG00000004928	chrN00059:clu_15303_+
ENSFALG00000004931	chrN00017:clu_6425_-
ENSFALG00000004938	chrN00066:clu_16172_+,chrN00066:clu_16173_+
ENSFALG00000004939	chrN00052:clu_14195_-
ENSFALG00000004940	chrN00238:clu_25923_+,chrN00238:clu_25924_+,chrN00238:clu_25925_+
ENSFALG00000004943	chrN00166:clu_23237_-,chrN00166:clu_23238_-,chrN00166:clu_23239_-
ENSFALG00000004944	chrN00089:clu_18844_-,chrN00089:clu_18845_-
ENSFALG00000004950	chrN00024:clu_8122_+,chrN00024:clu_8123_+,chrN00024:clu_8124_+,chrN00024:clu_8125_+,chrN00024:clu_8126_+,chrN00024:clu_8127_+
ENSFALG00000004951	chrN00321:clu_27291_+,chrN00321:clu_27292_+,chrN00321:clu_27293_+
ENSFALG00000004953	chrN00089:clu_18749_+
ENSFALG00000004962	chrN00238:clu_25930_-,chrN00238:clu_25931_-,chrN00238:clu_25932_-,chrN00238:clu_25933_-,chrN00238:clu_25934_-
ENSFALG00000004973	chrN00144:clu_22183_-
ENSFALG00000004974	chrN00017:clu_6554_+
ENSFALG00000004977	chrN00052:clu_13976_+
ENSFALG00000004978	chrN00017:clu_6555_+,chrN00017:clu_6557_+,chrN00017:clu_6558_+,chrN00017:clu_6559_+
ENSFALG00000004979	chrN00015:clu_5823_-,chrN00015:clu_5824_-
ENSFALG00000004982	chrN00081:clu_18067_+
ENSFALG00000004984	chrN00052:clu_13979_+,chrN00052:clu_13980_+,chrN00052:clu_13981_+,chrN00052:clu_13982_+
ENSFALG00000004985	chrN00144:clu_22133_+
ENSFALG00000004986	chrN00015:clu_5825_-
ENSFALG00000004987	chrN00017:clu_6562_+,chrN00017:clu_6563_+,chrN00017:clu_6564_+
ENSFALG00000004993	chrN00028:clu_9252_+,chrN00028:clu_9253_+
ENSFALG00000004996	chrN00321:clu_27297_+,chrN00321:clu_27298_+
ENSFALG00000004998	chrN00089:clu_18750_+
ENSFALG00000005003	chrN00017:clu_6434_-
ENSFALG00000005004	chrN00158:clu_22797_-,chrN00158:clu_22798_-,chrN00158:clu_22799_-
ENSFALG00000005013	chrN00089:clu_18848_-
ENSFALG00000005018	chrN00066:clu_16175_+,chrN00066:clu_16176_+,chrN00066:clu_16177_+
ENSFALG00000005021	chrN00017:clu_6435_-,chrN00017:clu_6436_-,chrN00017:clu_6437_-,chrN00017:clu_6438_-,chrN00017:clu_6439_-
ENSFALG00000005023	chrN00081:clu_18071_+
ENSFALG00000005026	chrN00051:clu_13789_-,chrN00051:clu_13790_-
ENSFALG00000005028	chrN00089:clu_18753_+
ENSFALG00000005035	chrN00238:clu_25935_-,chrN00238:clu_25936_-,chrN00238:clu_25938_-,chrN00238:clu_25939_-,chrN00238:clu_25941_-,chrN00238:clu_25942_-,chrN00238:clu_25943_-,chrN00238:clu_25944_-
ENSFALG00000005037	chrN00024:clu_8256_-,chrN00024:clu_8257_-
ENSFALG00000005040	chrN00052:clu_14198_-,chrN00052:clu_14199_-,chrN00052:clu_14200_-
ENSFALG00000005041	chrN00051:clu_13879_+,chrN00051:clu_13880_+
ENSFALG00000005043	chrN00028:clu_9256_+,chrN00028:clu_9257_+,chrN00028:clu_9258_+,chrN00028:clu_9259_+,chrN00028:clu_9262_+
ENSFALG00000005050	chrN00015:clu_5834_-
ENSFALG00000005056	chrN00158:clu_22783_+
ENSFALG00000005059	chrN00066:clu_16177_+,chrN00066:clu_16178_+
ENSFALG00000005060	chrN00051:clu_13881_+,chrN00051:clu_13882_+
ENSFALG00000005061	chrN00166:clu_23243_-,chrN00166:clu_23244_-,chrN00166:clu_23245_-
ENSFALG00000005063	chrN00024:clu_8128_+,chrN00024:clu_8129_+,chrN00024:clu_8131_+
ENSFALG00000005065	chrN00302:clu_27052_-,chrN00302:clu_27053_-
ENSFALG00000005071	chrN00059:clu_15304_+,chrN00059:clu_15305_+,chrN00059:clu_15306_+
ENSFALG00000005076	chrN00051:clu_13884_+,chrN00051:clu_13885_+
ENSFALG00000005084	chrN00015:clu_6022_+,chrN00015:clu_6023_+
ENSFALG00000005086	chrN00052:clu_13988_+
ENSFALG00000005088	chrN00166:clu_23247_-,chrN00166:clu_23248_-,chrN00166:clu_23249_-
ENSFALG00000005089	chrN00089:clu_18857_-,chrN00089:clu_18858_-
ENSFALG00000005093	chrN00294:clu_26904_-,chrN00294:clu_26905_-
ENSFALG00000005094	chrN00158:clu_22786_+
ENSFALG00000005098	chrN00015:clu_6024_+,chrN00015:clu_6025_+,chrN00015:clu_6026_+
ENSFALG00000005099	chrN00089:clu_18760_+,chrN00089:clu_18761_+
ENSFALG00000005101	chrN00052:clu_13989_+,chrN00052:clu_13990_+
ENSFALG00000005107	chrN00015:clu_5841_-
ENSFALG00000005109	chrN00049:clu_13463_+,chrN00049:clu_13464_+,chrN00049:clu_13465_+,chrN00049:clu_13468_+
ENSFALG00000005112	chrN00144:clu_22181_-,chrN00144:clu_22182_-,chrN00144:clu_22188_-
ENSFALG00000005119	chrN00066:clu_16228_-
ENSFALG00000005121	chrN00089:clu_18860_-
ENSFALG00000005125	chrN00027:clu_8892_+,chrN00027:clu_8895_+,chrN00027:clu_8897_+
ENSFALG00000005126	chrN00238:clu_25926_+,chrN00238:clu_25927_+
ENSFALG00000005132	chrN00144:clu_22190_-,chrN00144:clu_22191_-,chrN00144:clu_22193_-
ENSFALG00000005133	chrN00051:clu_13887_+
ENSFALG00000005136	chrN00059:clu_15379_-
ENSFALG00000005139	chrN00017:clu_6573_+
ENSFALG00000005141	chrN00015:clu_6030_+
ENSFALG00000005143	chrN00081:clu_18105_-,chrN00081:clu_18106_-
ENSFALG00000005144	chrN00144:clu_22135_+
ENSFALG00000005145	chrN00024:clu_8135_+,chrN00024:clu_8136_+,chrN00024:clu_8137_+
ENSFALG00000005146	chrN00066:clu_16231_-,chrN00066:clu_16233_-,chrN00066:clu_16234_-
ENSFALG00000005149	chrN00051:clu_13792_-
ENSFALG00000005150	chrN00089:clu_18763_+,chrN00089:clu_18764_+,chrN00089:clu_18765_+,chrN00089:clu_18766_+,chrN00089:clu_18767_+
ENSFALG00000005153	chrN00049:clu_13470_+,chrN00049:clu_13471_+
ENSFALG00000005154	chrN00321:clu_27302_+
ENSFALG00000005157	chrN00059:clu_15308_+
ENSFALG00000005162	chrN00238:clu_25947_-
ENSFALG00000005166	chrN00158:clu_22791_+
ENSFALG00000005171	chrN00051:clu_13891_+
ENSFALG00000005172	chrN00017:clu_6441_-
ENSFALG00000005173	chrN00144:clu_22198_-
ENSFALG00000005183	chrN00158:clu_22808_-
ENSFALG00000005189	chrN00015:clu_5847_-,chrN00015:clu_5848_-,chrN00015:clu_5849_-
ENSFALG00000005198	chrN00024:clu_8264_-,chrN00024:clu_8266_-
ENSFALG00000005200	chrN00052:clu_13993_+
ENSFALG00000005202	chrN00384:clu_27785_-
ENSFALG00000005205	chrN00089:clu_18862_-,chrN00089:clu_18864_-
ENSFALG00000005206	chrN00166:clu_23250_-
ENSFALG00000005210	chrN00326:clu_27340_-
ENSFALG00000005213	chrN00027:clu_8899_+,chrN00027:clu_8900_+,chrN00027:clu_8901_+
ENSFALG00000005214	chrN00158:clu_22792_+
ENSFALG00000005215	chrN00051:clu_13794_-
ENSFALG00000005229	chrN00024:clu_8143_+,chrN00024:clu_8144_+,chrN00024:clu_8145_+
ENSFALG00000005230	chrN00089:clu_18770_+
ENSFALG00000005233	chrN00052:clu_14203_-,chrN00052:clu_14204_-,chrN00052:clu_14205_-
ENSFALG00000005235	chrN00158:clu_22793_+
ENSFALG00000005237	chrN00066:clu_16189_+,chrN00066:clu_16190_+,chrN00066:clu_16191_+,chrN00066:clu_16192_+,chrN00066:clu_16193_+
ENSFALG00000005238	chrN00081:clu_18086_+,chrN00081:clu_18088_+
ENSFALG00000005240	chrN00144:clu_22138_+,chrN00144:clu_22140_+
ENSFALG00000005241	chrN00166:clu_23252_-,chrN00166:clu_23254_-
ENSFALG00000005248	chrN00052:clu_13998_+,chrN00052:clu_13999_+,chrN00052:clu_14000_+
ENSFALG00000005249	chrN00089:clu_18772_+,chrN00089:clu_18774_+
ENSFALG00000005250	chrN00059:clu_15311_+
ENSFALG00000005252	chrN00049:clu_13559_-,chrN00049:clu_13560_-,chrN00049:clu_13561_-,chrN00049:clu_13562_-
ENSFALG00000005255	chrN00017:clu_6442_-,chrN00017:clu_6443_-,chrN00017:clu_6444_-
ENSFALG00000005256	chrN00326:clu_27345_+,chrN00326:clu_27346_+,chrN00326:clu_27347_+,chrN00326:clu_27348_+,chrN00326:clu_27349_+
ENSFALG00000005264	chrN00015:clu_6037_+
ENSFALG00000005265	chrN00017:clu_6574_+
ENSFALG00000005270	chrN00052:clu_14208_-
ENSFALG00000005277	chrN00166:clu_23293_+
ENSFALG00000005280	chrN00015:clu_5852_-
ENSFALG00000005289	chrN00066:clu_16192_+,chrN00066:clu_16193_+
ENSFALG00000005290	chrN00089:clu_18870_-
ENSFALG00000005295	chrN00024:clu_8271_-,chrN00024:clu_8272_-
ENSFALG00000005296	chrN00089:clu_18779_+,chrN00089:clu_18780_+
ENSFALG00000005306	chrN00049:clu_13564_-
ENSFALG00000005315	chrN00099:clu_19617_-
ENSFALG00000005317	chrN00059:clu_15383_-
ENSFALG00000005320	chrN00051:clu_13894_+,chrN00051:clu_13895_+
ENSFALG00000005325	chrN00138:clu_21896_+
ENSFALG00000005326	chrN00052:clu_14221_-
ENSFALG00000005336	chrN00196:clu_24537_-,chrN00196:clu_24538_-
ENSFALG00000005337	chrN00051:clu_13894_+,chrN00051:clu_13895_+,chrN00051:clu_13896_+,chrN00051:clu_13897_+,chrN00051:clu_13898_+
ENSFALG00000005338	chrN00017:clu_6582_+,chrN00017:clu_6583_+
ENSFALG00000005340	chrN00015:clu_6038_+,chrN00015:clu_6039_+
ENSFALG00000005346	chrN00089:clu_18783_+
ENSFALG00000005347	chrN00052:clu_14002_+
ENSFALG00000005348	chrN00144:clu_22202_-,chrN00144:clu_22203_-,chrN00144:clu_22204_-,chrN00144:clu_22206_-,chrN00144:clu_22207_-,chrN00144:clu_22208_-
ENSFALG00000005352	chrN00166:clu_23260_-,chrN00166:clu_23261_-,chrN00166:clu_23262_-,chrN00166:clu_23263_-,chrN00166:clu_23264_-
ENSFALG00000005356	chrN00066:clu_16201_+
ENSFALG00000005360	chrN00099:clu_19622_-
ENSFALG00000005361	chrN00144:clu_22213_-,chrN00144:clu_22214_-
ENSFALG00000005362	chrN00015:clu_5862_-,chrN00015:clu_5863_-,chrN00015:clu_5864_-,chrN00015:clu_5865_-
ENSFALG00000005363	chrN00017:clu_6585_+,chrN00017:clu_6586_+,chrN00017:clu_6587_+,chrN00017:clu_6588_+,chrN00017:clu_6589_+
ENSFALG00000005365	chrN00052:clu_14223_-,chrN00052:clu_14224_-
ENSFALG00000005367	chrN00066:clu_16203_+,chrN00066:clu_16204_+
ENSFALG00000005368	chrN00049:clu_13569_-,chrN00049:clu_13571_-,chrN00049:clu_13572_-
ENSFALG00000005370	chrN00089:clu_18875_-,chrN00089:clu_18876_-,chrN00089:clu_18878_-
ENSFALG00000005379	chrN00017:clu_6454_-
ENSFALG00000005380	chrN00070:clu_16733_+,chrN00070:clu_16735_+,chrN00070:clu_16736_+
ENSFALG00000005381	chrN00089:clu_18784_+
ENSFALG00000005382	chrN00059:clu_15385_-
ENSFALG00000005387	chrN00024:clu_8149_+,chrN00024:clu_8150_+,chrN00024:clu_8151_+
ENSFALG00000005390	chrN00017:clu_6594_+,chrN00017:clu_6595_+,chrN00017:clu_6596_+,chrN00017:clu_6597_+,chrN00017:clu_6598_+
ENSFALG00000005391	chrN00144:clu_22143_+
ENSFALG00000005394	chrN00070:clu_16793_-,chrN00070:clu_16797_-,chrN00070:clu_16800_-
ENSFALG00000005396	chrN00024:clu_8154_+
ENSFALG00000005398	chrN00059:clu_15317_+
ENSFALG00000005401	chrN00144:clu_22143_+
ENSFALG00000005410	chrN00049:clu_13573_-,chrN00049:clu_13575_-
ENSFALG00000005422	chrN00052:clu_14011_+,chrN00052:clu_14012_+,chrN00052:clu_14014_+
ENSFALG00000005424	chrN00064:clu_15797_+,chrN00064:clu_15799_+
ENSFALG00000005429	chrN00017:clu_6460_-
ENSFALG00000005433	chrN00064:clu_15914_-
ENSFALG00000005437	chrN00144:clu_22147_+
ENSFALG00000005438	chrN00017:clu_6600_+,chrN00017:clu_6601_+
ENSFALG00000005440	chrN00051:clu_13803_-,chrN00051:clu_13804_-
ENSFALG00000005443	chrN00138:clu_21874_-
ENSFALG00000005446	chrN00017:clu_6462_-
ENSFALG00000005447	chrN00070:clu_16811_-,chrN00070:clu_16812_-,chrN00070:clu_16813_-,chrN00070:clu_16814_-
ENSFALG00000005450	chrN00144:clu_22220_-,chrN00144:clu_22221_-
ENSFALG00000005463	chrN00049:clu_13581_-,chrN00049:clu_13583_-,chrN00049:clu_13584_-,chrN00049:clu_13585_-,chrN00049:clu_13586_-
ENSFALG00000005464	chrN00070:clu_16754_+,chrN00070:clu_16755_+,chrN00070:clu_16756_+
ENSFALG00000005467	chrN00024:clu_8284_-
ENSFALG00000005469	chrN00144:clu_22150_+,chrN00144:clu_22151_+
ENSFALG00000005470	chrN00059:clu_15320_+
ENSFALG00000005475	chrN00070:clu_16821_-
ENSFALG00000005477	chrN00099:clu_19591_+,chrN00099:clu_19592_+,chrN00099:clu_19593_+,chrN00099:clu_19595_+
ENSFALG00000005480	chrN00196:clu_24514_+
ENSFALG00000005482	chrN00024:clu_8284_-
ENSFALG00000005490	chrN00024:clu_8156_+
ENSFALG00000005491	chrN00064:clu_15916_-,chrN00064:clu_15917_-,chrN00064:clu_15919_-
ENSFALG00000005497	chrN00024:clu_8285_-
ENSFALG00000005508	chrN00064:clu_15811_+
ENSFALG00000005516	chrN00017:clu_6610_+,chrN00017:clu_6611_+
ENSFALG00000005521	chrN00144:clu_22154_+,chrN00144:clu_22155_+,chrN00144:clu_22156_+,chrN00144:clu_22157_+,chrN00144:clu_22158_+
ENSFALG00000005530	chrN00064:clu_15818_+,chrN00064:clu_15819_+
ENSFALG00000005531	chrN00052:clu_14230_-,chrN00052:clu_14231_-
ENSFALG00000005532	chrN00138:clu_21886_-,chrN00138:clu_21888_-
ENSFALG00000005538	chrN00017:clu_6612_+,chrN00017:clu_6613_+
ENSFALG00000005539	chrN00017:clu_6468_-
ENSFALG00000005540	chrN00017:clu_6614_+
ENSFALG00000005541	chrN00251:clu_26220_-
ENSFALG00000005545	chrN00099:clu_19635_-,chrN00099:clu_19636_-
ENSFALG00000005547	chrN00070:clu_16773_+,chrN00070:clu_16774_+,chrN00070:clu_16776_+,chrN00070:clu_16777_+,chrN00070:clu_16778_+,chrN00070:clu_16779_+,chrN00070:clu_16780_+
ENSFALG00000005548	chrN00064:clu_15923_-
ENSFALG00000005551	chrN00024:clu_8165_+,chrN00024:clu_8168_+
ENSFALG00000005554	chrN00017:clu_6471_-
ENSFALG00000005559	chrN00064:clu_15820_+,chrN00064:clu_15822_+,chrN00064:clu_15823_+
ENSFALG00000005560	chrN00049:clu_13490_+,chrN00049:clu_13491_+
ENSFALG00000005565	chrN00052:clu_14232_-,chrN00052:clu_14233_-,chrN00052:clu_14234_-
ENSFALG00000005566	chrN00059:clu_15323_+
ENSFALG00000005568	chrN00099:clu_19598_+
ENSFALG00000005570	chrN00070:clu_16828_-,chrN00070:clu_16829_-
ENSFALG00000005571	chrN00017:clu_6473_-,chrN00017:clu_6474_-,chrN00017:clu_6475_-,chrN00017:clu_6477_-
ENSFALG00000005574	chrN00059:clu_15397_-,chrN00059:clu_15398_-
ENSFALG00000005575	chrN00052:clu_14235_-
ENSFALG00000005577	chrN00099:clu_19639_-
ENSFALG00000005583	chrN00064:clu_15824_+
ENSFALG00000005584	chrN00015:clu_6055_+,chrN00015:clu_6056_+
ENSFALG00000005587	chrN00052:clu_14238_-,chrN00052:clu_14239_-
ENSFALG00000005594	chrN00017:clu_6484_-,chrN00017:clu_6485_-
ENSFALG00000005607	chrN00099:clu_19642_-,chrN00099:clu_19643_-,chrN00099:clu_19646_-
ENSFALG00000005608	chrN00251:clu_26228_-,chrN00251:clu_26229_-,chrN00251:clu_26230_-
ENSFALG00000005609	chrN00024:clu_8170_+,chrN00024:clu_8171_+
ENSFALG00000005610	chrN00015:clu_5879_-
ENSFALG00000005615	chrN00017:clu_6487_-
ENSFALG00000005619	chrN00024:clu_8290_-
ENSFALG00000005627	chrN00059:clu_15401_-,chrN00059:clu_15402_-
ENSFALG00000005628	chrN00099:clu_19606_+
ENSFALG00000005631	chrN00138:clu_21893_-,chrN00138:clu_21894_-
ENSFALG00000005633	chrN00049:clu_13597_-
ENSFALG00000005635	chrN00024:clu_8292_-,chrN00024:clu_8293_-
ENSFALG00000005636	chrN00017:clu_6616_+
ENSFALG00000005637	chrN00064:clu_15829_+
ENSFALG00000005638	chrN00070:clu_16782_+,chrN00070:clu_16783_+
ENSFALG00000005639	chrN00099:clu_19648_-,chrN00099:clu_19649_-
ENSFALG00000005640	chrN00052:clu_14022_+
ENSFALG00000005641	chrN00049:clu_13495_+,chrN00049:clu_13496_+
ENSFALG00000005642	chrN00015:clu_6060_+
ENSFALG00000005643	chrN00064:clu_15927_-
ENSFALG00000005644	chrN00024:clu_8175_+,chrN00024:clu_8176_+,chrN00024:clu_8177_+,chrN00024:clu_8178_+
ENSFALG00000005645	chrN00051:clu_13908_+
ENSFALG00000005648	chrN00196:clu_24549_-,chrN00196:clu_24550_-,chrN00196:clu_24551_-
ENSFALG00000005650	chrN00049:clu_13601_-
ENSFALG00000005651	chrN00064:clu_15831_+
ENSFALG00000005653	chrN00015:clu_6062_+,chrN00015:clu_6063_+,chrN00015:clu_6064_+,chrN00015:clu_6065_+
ENSFALG00000005654	chrN00024:clu_8180_+,chrN00024:clu_8181_+
ENSFALG00000005656	chrN00099:clu_19608_+
ENSFALG00000005659	chrN00015:clu_5885_-,chrN00015:clu_5886_-
ENSFALG00000005661	chrN00051:clu_13815_-
ENSFALG00000005667	chrN00052:clu_14245_-
ENSFALG00000005669	chrN00051:clu_13910_+,chrN00051:clu_13911_+
ENSFALG00000005670	chrN00059:clu_15403_-,chrN00059:clu_15404_-
ENSFALG00000005675	chrN00251:clu_26209_+
ENSFALG00000005680	chrN00196:clu_24553_-,chrN00196:clu_24554_-,chrN00196:clu_24555_-
ENSFALG00000005685	chrN00051:clu_13912_+
ENSFALG00000005691	chrN00024:clu_8187_+,chrN00024:clu_8188_+,chrN00024:clu_8190_+
ENSFALG00000005698	chrN00059:clu_15326_+
ENSFALG00000005701	chrN00024:clu_8296_-
ENSFALG00000005709	chrN00017:clu_6629_+
ENSFALG00000005714	chrN00073:clu_17107_-
ENSFALG00000005715	chrN00049:clu_13610_-,chrN00049:clu_13611_-
ENSFALG00000005716	chrN00017:clu_6630_+
ENSFALG00000005724	chrN00099:clu_19612_+
ENSFALG00000005725	chrN00024:clu_8298_-,chrN00024:clu_8299_-
ENSFALG00000005726	chrN00052:clu_14248_-,chrN00052:clu_14249_-,chrN00052:clu_14251_-
ENSFALG00000005727	chrN00049:clu_13615_-
ENSFALG00000005728	chrN00015:clu_5899_-
ENSFALG00000005729	chrN00205:clu_24851_-,chrN00205:clu_24852_-,chrN00205:clu_24853_-
ENSFALG00000005734	chrN00049:clu_13504_+
ENSFALG00000005735	chrN00059:clu_15327_+,chrN00059:clu_15328_+
ENSFALG00000005744	chrN00073:clu_17109_-
ENSFALG00000005746	chrN00024:clu_8194_+,chrN00024:clu_8197_+,chrN00024:clu_8200_+
ENSFALG00000005749	chrN00099:clu_19653_-
ENSFALG00000005753	chrN00059:clu_15410_-
ENSFALG00000005755	chrN00205:clu_24816_+,chrN00205:clu_24819_+
ENSFALG00000005757	chrN00010:clu_4001_-,chrN00010:clu_4002_-
